Town,State/Province,County,Count,Latitude,Longitude,FIPS,Count_Normalized
brooks,KY,bullitt,1,38.1,-85.7,21029.0,0.0
broomfield,CO,broomfield,78,39.9,-105.0,8014.0,0.004853756933938477
broomfield,CO,jefferson,52,39.9,-105.0,8059.0,0.0032148260211800304
brownfield,ME,oxford,4,43.9,-70.9,23017.0,0.00018910741301059002
brownfield,TX,terry,1,33.2,-102.3,48445.0,0.0
brownsboro,TX,henderson,2,32.3,-95.6,48213.0,6.303580433686334e-05
brownsburg,IN,hendricks,2,39.9,-86.4,18063.0,6.303580433686334e-05
brownsville,TX,cameron,60,25.9,-97.5,48061.0,0.003719112455874937
bruce,WI,rusk,1,45.3,-91.3,55107.0,0.0
brunswick,MD,frederick,10,39.3,-77.6,24021.0,0.0005673222390317701
brunswick,ME,cumberland,285,43.9,-70.0,23005.0,0.01790216843166919
bryan,TX,brazos,8,30.8,-96.3,48041.0,0.00044125063035804334
bryn mawr,PA,delaware,6,40.0,-75.3,42045.0,0.0003151790216843167
buchanan dam,TX,llano,2,30.7,-98.4,48299.0,6.303580433686334e-05
bucyrus,OH,crawford,12,40.8,-83.0,39033.0,0.0006933938477054968
buda,TX,hays,5,30.1,-97.8,48209.0,0.0002521432173474534
buena,NJ,atlantic,4,39.5,-74.9,34001.0,0.00018910741301059002
buffalo,MN,wright,4,45.2,-93.9,27171.0,0.00018910741301059002
buffalo,NY,erie,1599,42.9,-78.8,36029.0,0.10073121533030761
buffalo grove,IL,lake,7,42.1,-88.0,17097.0,0.00037821482602118004
buford,GA,gwinnett,4,34.1,-83.9,13135.0,0.00018910741301059002
buhl,ID,twin falls,3,42.6,-114.8,16083.0,0.0001260716086737267
bullock,NC,granville,1,36.5,-78.5,37077.0,0.0
bulverde,TX,comal,27,29.8,-98.4,48091.0,0.0016389309127584468
bunn,NC,franklin,2,36.0,-78.3,37069.0,6.303580433686334e-05
burbank,CA,los angeles,35,34.2,-118.3,6037.0,0.0021432173474533536
burkburnett,TX,wichita,15,34.1,-98.6,48485.0,0.0008825012607160867
burke,VA,fairfax,2,38.8,-77.3,51059.0,6.303580433686334e-05
burleson,TX,johnson,6,32.6,-97.2,48251.0,0.0003151790216843167
burlington,NC,alamance,4,36.1,-79.4,37001.0,0.00018910741301059002
burlington,VT,chittenden,21,44.5,-73.3,50007.0,0.0012607160867372667
burlington,WI,racine,11,42.7,-88.2,55101.0,0.0006303580433686334
burnet,TX,burnet,17,30.8,-98.4,48053.0,0.0010085728693898135
burnsville,MN,dakota,11,44.8,-93.3,27037.0,0.0006303580433686334
burnsville,NC,yancey,1,35.9,-82.2,37199.0,0.0
burnsville,WV,braxton,10,38.8,-80.6,54007.0,0.0005673222390317701
bush,LA,st. tammany,2,30.6,-90.0,,6.303580433686334e-05
cable,OH,champaign,1,40.1,-83.6,39021.0,0.0
cabot,AR,lonoke,1,34.9,-92.0,5085.0,0.0
cabot,PA,butler,6,40.8,-79.8,42019.0,0.0003151790216843167
cadillac,MI,wexford,2,44.2,-85.5,26165.0,6.303580433686334e-05
cadiz,OH,harrison,3,40.3,-80.8,39067.0,0.0001260716086737267
caldwell,ID,canyon,24,43.7,-116.6,16027.0,0.0014498234997478569
caldwell,NJ,essex,70,40.9,-74.3,34013.0,0.00434947049924357
caledonia,MI,kent,8,42.8,-85.5,26081.0,0.00044125063035804334
calera,OK,bryan,27,33.9,-96.4,40013.0,0.0016389309127584468
calhoun,GA,gordon,8,34.4,-85.0,13129.0,0.00044125063035804334
califon,NJ,hunterdon,3,40.7,-74.8,34019.0,0.0001260716086737267
california,PA,washington,5,40.1,-79.9,42125.0,0.0002521432173474534
callahan,FL,nassau,6,30.6,-81.8,12089.0,0.0003151790216843167
calumet city,IL,cook,4,41.6,-87.5,17031.0,0.00018910741301059002
camarillo,CA,ventura,3,34.2,-118.9,6111.0,0.0001260716086737267
cambria,CA,san luis obispo,3,35.6,-121.1,6079.0,0.0001260716086737267
cambridge,MA,middlesex,11,42.4,-71.1,25017.0,0.0006303580433686334
cambridge,NY,washington,3,43.1,-73.4,36115.0,0.0001260716086737267
cambridge,WI,dane,44,43.0,-89.0,55025.0,0.0027105395864851236
cambridge city,IN,wayne,4,39.8,-85.4,18177.0,0.00018910741301059002
camden,TN,benton,1,36.1,-88.1,47005.0,0.0
camdenton,MO,camden,4,38.0,-92.7,29029.0,0.00018910741301059002
cameron,LA,cameron,24,29.8,-93.6,,0.0014498234997478569
camp hill,PA,cumberland,18,40.2,-76.9,42041.0,0.0010716086737266768
camp verde,AZ,yavapai,7,34.6,-111.9,4025.0,0.00037821482602118004
campbell hall,NY,orange,2,41.5,-74.3,36071.0,6.303580433686334e-05
campobello,SC,spartanburg,21,35.1,-82.2,45083.0,0.0012607160867372667
canaan,CT,litchfield,3,42.0,-73.3,9005.0,0.0001260716086737267
canal fulton,OH,stark,10,40.9,-81.6,39151.0,0.0005673222390317701
canastota,NY,madison,56,43.1,-75.8,36053.0,0.0034669692385274837
cannon falls,MN,goodhue,16,44.5,-92.9,27049.0,0.0009455370650529501
canterbury,NH,merrimack,1,43.4,-71.5,33013.0,0.0
canton,GA,cherokee,6,34.2,-84.4,13057.0,0.0003151790216843167
canton,MI,wayne,8,42.3,-83.5,26163.0,0.00044125063035804334
canton,OH,stark,336,40.9,-81.4,39151.0,0.02111699445284922
cantonment,FL,escambia,1,30.5,-87.3,12033.0,0.0
cantrall,IL,sangamon,1,39.9,-89.7,17167.0,0.0
canyon,TX,randall,2,35.0,-101.9,48381.0,6.303580433686334e-05
canyon lake,TX,comal,88,29.9,-98.2,48091.0,0.00548411497730711
capay,CA,yolo,2,38.7,-122.1,6113.0,6.303580433686334e-05
cape charles,VA,northampton,122,37.3,-76.0,51131.0,0.007627332324760464
cape coral,FL,lee,147,26.6,-82.0,12071.0,0.009203227433182047
cape elizabeth,ME,cumberland,8,43.6,-70.2,23005.0,0.00044125063035804334
cape girardeau,MO,cape girardeau,2,37.3,-89.6,29031.0,6.303580433686334e-05
cape may,NJ,cape may,32,38.9,-74.9,34009.0,0.0019541099344427635
carbondale,CO,garfield,30,39.4,-107.2,8045.0,0.001828038325769037
carleton,MI,monroe,2,42.1,-83.4,26115.0,6.303580433686334e-05
carlisle,KY,nicholas,1,38.3,-84.0,21181.0,0.0
carlton,MN,carlton,40,46.7,-92.4,27017.0,0.0024583963691376704
carmel,IN,hamilton,2,40.0,-86.2,18057.0,6.303580433686334e-05
carol stream,IL,dupage,48,41.9,-88.1,17043.0,0.002962682803832577
carolina beach,NC,new hanover,2,34.0,-77.9,37129.0,6.303580433686334e-05
carpentersville,IL,kane,4,42.1,-88.3,17089.0,0.00018910741301059002
carpinteria,CA,santa barbara,6,34.4,-119.5,6083.0,0.0003151790216843167
carrboro,NC,orange,1,35.9,-79.1,37135.0,0.0
carrier,OK,garfield,2,36.5,-98.0,40047.0,6.303580433686334e-05
carrizo springs,TX,dimmit,9,28.5,-99.8,48127.0,0.0005042864346949068
carrollton,GA,carroll,18,33.5,-85.1,13045.0,0.0010716086737266768
carrollton,TX,dallas,31,33.0,-96.9,48113.0,0.0018910741301059002
carrollton,TX,denton,31,33.0,-96.9,48121.0,0.0018910741301059002
carthage,MO,jasper,42,37.2,-94.3,29097.0,0.002584467977811397
carver,MA,plymouth,4,41.9,-70.8,25023.0,0.00018910741301059002
carver,MN,carver,1,44.8,-93.6,27019.0,0.0
cary,IL,mchenry,12,42.2,-88.3,17111.0,0.0006933938477054968
cary,NC,wake,5,35.8,-78.9,37183.0,0.0002521432173474534
cashion,OK,kingfisher,5,35.8,-97.7,40073.0,0.0002521432173474534
casper,WY,natrona,10,42.8,-106.3,56025.0,0.0005673222390317701
castle rock,CO,douglas,2,39.4,-104.9,8035.0,6.303580433686334e-05
castleton,VT,rutland,8,43.7,-73.2,50021.0,0.00044125063035804334
castro valley,CA,alameda,26,37.7,-122.1,6001.0,0.0015758951084215835
cataldo,ID,kootenai,2,47.5,-116.6,16055.0,6.303580433686334e-05
catlett,VA,fauquier,1,38.7,-77.6,51061.0,0.0
catonsville,MD,baltimore,22,39.3,-76.7,24005.0,0.00132375189107413
caulfield,MO,howell,3,36.6,-92.0,29091.0,0.0001260716086737267
cave junction,OR,josephine,2,42.2,-123.6,41033.0,6.303580433686334e-05
cazadero,CA,sonoma,1,38.5,-123.2,6097.0,0.0
cedar,MI,leelanau,1,44.9,-85.7,26089.0,0.0
cedar bluff,AL,cherokee,9,34.2,-85.6,1019.0,0.0005042864346949068
cedar creek,TX,bastrop,10,30.1,-97.5,48021.0,0.0005673222390317701
cedar falls,IA,black hawk,16,42.5,-92.5,19013.0,0.0009455370650529501
cedar grove,NJ,essex,2,40.9,-74.2,34013.0,6.303580433686334e-05
cedar hill,MO,jefferson,8,38.4,-90.7,29099.0,0.00044125063035804334
cedar island,NC,carteret,1,35.0,-76.3,37031.0,0.0
cedar key,FL,levy,2,29.2,-83.0,12075.0,6.303580433686334e-05
cedar park,TX,williamson,3,30.5,-97.8,48491.0,0.0001260716086737267
cedar rapids,IA,linn,176,42.0,-91.7,19113.0,0.011031265758951084
cedarburg,WI,ozaukee,6,43.3,-88.0,55089.0,0.0003151790216843167
cedarville,MI,mackinac,2,46.0,-84.4,26097.0,6.303580433686334e-05
cedarville,OH,greene,1,39.8,-83.8,39057.0,0.0
celina,TX,collin,12,33.4,-96.7,48085.0,0.0006933938477054968
center line,MI,macomb,1,42.5,-83.0,26099.0,0.0
centerville,TX,leon,5,31.3,-95.8,48289.0,0.0002521432173474534
central point,OR,jackson,34,42.4,-122.9,41029.0,0.00208018154311649
centreville,VA,fairfax,4,38.8,-77.5,51059.0,0.00018910741301059002
chambersburg,PA,franklin,144,39.9,-77.8,42055.0,0.009014120020171457
champaign,IL,champaign,4,40.1,-88.3,17019.0,0.00018910741301059002
chandler,AZ,maricopa,2,33.3,-111.9,4013.0,6.303580433686334e-05
chandler,OK,lincoln,1,35.7,-96.9,40081.0,0.0
chandler,TX,henderson,10,32.3,-95.5,48213.0,0.0005673222390317701
chanhassen,MN,carver,3,44.9,-93.5,27019.0,0.0001260716086737267
chapel hill,NC,orange,136,36.0,-79.0,37135.0,0.00850983358547655
chardon,OH,geauga,4,41.6,-81.2,39055.0,0.00018910741301059002
charleston,AR,franklin,1,35.3,-94.0,5047.0,0.0
charleston,SC,berkeley,300,32.9,-79.8,45015.0,0.01884770549672214
charleston,SC,charleston,825,32.9,-79.8,45019.0,0.05194150277357539
charleston,WV,kanawha,91,38.3,-81.7,54039.0,0.0056732223903177
charlestown,NH,sullivan,6,43.2,-72.4,33019.0,0.0003151790216843167
charlestown,RI,washington,15,41.3,-71.7,44009.0,0.0008825012607160867
charlevoix,MI,charlevoix,2,45.3,-85.3,26029.0,6.303580433686334e-05
charlotte,MI,eaton,2,42.6,-84.8,26045.0,6.303580433686334e-05
charlotte,NC,mecklenburg,168,35.3,-80.7,37119.0,0.010526979324256178
charlotte,VT,chittenden,2,44.3,-73.3,50007.0,6.303580433686334e-05
charlottesville,VA,albemarle,8,38.0,-78.5,51003.0,0.00044125063035804334
charlottesville,VA,charlottesville city,18,38.0,-78.5,51540.0,0.0010716086737266768
chaska,MN,carver,1,44.9,-93.6,27019.0,0.0
chatham,MA,barnstable,12,41.7,-70.0,25001.0,0.0006933938477054968
chatham,NH,carroll,4,44.2,-71.0,33003.0,0.00018910741301059002
chatsworth,IL,livingston,3,40.7,-88.3,17105.0,0.0001260716086737267
chattanooga,TN,hamilton,49,35.1,-85.3,47065.0,0.0030257186081694403
chelmsford,MA,middlesex,6,42.6,-71.3,25017.0,0.0003151790216843167
chelsea,MI,washtenaw,49,42.3,-84.1,26161.0,0.0030257186081694403
chelsea,OK,rogers,72,36.5,-95.4,40131.0,0.004475542107917297
cherokee,KS,crawford,2,37.3,-94.8,20037.0,6.303580433686334e-05
cherokee,NC,swain,2,35.5,-83.3,37173.0,6.303580433686334e-05
cherokee,OK,alfalfa,2,36.8,-98.2,40003.0,6.303580433686334e-05
cherokee,TX,san saba,68,31.0,-98.7,48411.0,0.004223398890569843
cherry hill,NJ,camden,12,39.9,-75.0,34007.0,0.0006933938477054968
cherry log,GA,gilmer,1,34.7,-84.3,13123.0,0.0
chesapeake,VA,chesapeake city,123,36.8,-76.3,51550.0,0.007690368129097327
cheshire,CT,new haven,9,41.5,-72.9,9009.0,0.0005042864346949068
chester,CT,middlesex,1,41.4,-72.5,9007.0,0.0
chester,NH,rockingham,2,43.0,-71.3,33015.0,6.303580433686334e-05
chester,NJ,morris,3,40.8,-74.6,34027.0,0.0001260716086737267
chester,VA,chesterfield,1,37.4,-77.4,51041.0,0.0
chester springs,PA,chester,2,40.1,-75.6,42029.0,6.303580433686334e-05
chesterfield,MO,st. louis,18,38.7,-90.7,29189.0,0.0010716086737266768
chesterfield,NH,cheshire,1,42.9,-72.4,33005.0,0.0
chesterfield,VA,chesterfield,3,37.3,-77.6,51041.0,0.0001260716086737267
chesterland,OH,geauga,2,41.5,-81.4,39055.0,6.303580433686334e-05
chesterton,IN,porter,40,41.6,-87.1,18127.0,0.0024583963691376704
chestertown,MD,kent,35,39.2,-76.1,24029.0,0.0021432173474533536
chestertown,MD,queen annes,70,39.2,-76.1,,0.00434947049924357
chicago,IL,cook,5162,42.0,-87.8,17031.0,0.3253277861825517
chicago park,CA,nevada,1,39.2,-120.9,6057.0,0.0
chickasha,OK,grady,124,35.1,-97.9,40051.0,0.007753403933434191
chicopee,MA,hampden,6,42.1,-72.6,25013.0,0.0003151790216843167
childwold,NY,st. lawrence,1,44.3,-74.6,36089.0,0.0
chillicothe,MO,livingston,2,39.8,-93.6,29117.0,6.303580433686334e-05
chillicothe,OH,ross,5,39.3,-83.0,39141.0,0.0002521432173474534
chilmark,MA,dukes,42,41.3,-70.8,25007.0,0.002584467977811397
chilton,WI,calumet,6,44.0,-88.3,55015.0,0.0003151790216843167
chino,CA,san bernardino,30,34.0,-117.7,6071.0,0.001828038325769037
chino hills,CA,san bernardino,10,34.0,-117.7,6071.0,0.0005673222390317701
chloe,WV,calhoun,4,38.7,-81.1,54013.0,0.00018910741301059002
chocowinity,NC,beaufort,4,35.5,-77.1,37013.0,0.00018910741301059002
choctaw,OK,oklahoma,7,35.5,-97.3,40109.0,0.00037821482602118004
christiansburg,OH,champaign,3,40.1,-84.0,39021.0,0.0001260716086737267
churchville,MD,harford,1,39.6,-76.2,24025.0,0.0
churchville,NY,monroe,8,43.0,-77.9,36055.0,0.00044125063035804334
churchville,VA,augusta,2,38.2,-79.2,51015.0,6.303580433686334e-05
cibolo,TX,guadalupe,6,29.6,-98.2,48187.0,0.0003151790216843167
cincinnati,OH,clermont,87,39.1,-84.4,39025.0,0.005421079172970247
cincinnati,OH,hamilton,3219,39.1,-84.4,39061.0,0.20284921835602623
cincinnatus,NY,cortland,15,42.6,-76.0,36023.0,0.0008825012607160867
circleville,NY,orange,1,41.5,-74.4,36071.0,0.0
circleville,OH,pickaway,2,39.6,-83.0,39129.0,6.303580433686334e-05
citra,FL,marion,1,29.4,-82.1,12083.0,0.0
citrus heights,CA,sacramento,4,38.7,-121.3,6067.0,0.00018910741301059002
clairton,PA,allegheny,5,40.3,-79.9,42003.0,0.0002521432173474534
claremont,NH,sullivan,6,43.4,-72.3,33019.0,0.0003151790216843167
clarks summit,PA,lackawanna,14,41.5,-75.7,42069.0,0.0008194654563792234
clarkston,MI,oakland,8,42.7,-83.4,26125.0,0.00044125063035804334
clarksville,IN,clark,15,38.3,-85.7,18019.0,0.0008825012607160867
clarksville,MD,howard,2,39.2,-77.0,24027.0,6.303580433686334e-05
clawson,MI,oakland,6,42.5,-83.1,26125.0,0.0003151790216843167
claypool,IN,kosciusko,7,41.1,-86.0,18085.0,0.00037821482602118004
clayton,GA,rabun,1,34.9,-83.5,13241.0,0.0
clayton,NC,johnston,3,35.6,-78.3,37101.0,0.0001260716086737267
clearwater,FL,pinellas,126,28.0,-82.8,12103.0,0.007879475542107918
cleburne,TX,johnson,6,32.3,-97.6,48251.0,0.0003151790216843167
clemmons,NC,forsyth,3,36.0,-80.4,37067.0,0.0001260716086737267
clemons,IA,marshall,17,42.2,-93.1,19127.0,0.0010085728693898135
clemson,SC,pickens,8,34.7,-82.8,45077.0,0.00044125063035804334
clermont,FL,lake,3,28.5,-81.7,12069.0,0.0001260716086737267
clermont,KY,bullitt,2,37.9,-85.6,21029.0,6.303580433686334e-05
cleveland,OH,cuyahoga,7296,41.6,-81.6,39035.0,0.45984619263741805
clifton park,NY,saratoga,5,42.8,-73.8,36091.0,0.0002521432173474534
climax,MI,kalamazoo,3,42.2,-85.3,26077.0,0.0001260716086737267
clinton,CT,middlesex,45,41.3,-72.5,9007.0,0.002773575390821987
clinton,IN,vermillion,189,39.7,-87.5,18165.0,0.011850731215330307
clinton,LA,east. feliciana,2,30.8,-91.0,,6.303580433686334e-05
clinton,MO,henry,1,38.4,-93.8,29083.0,0.0
clinton,MS,hinds,2,32.3,-90.3,28049.0,6.303580433686334e-05
clinton,NJ,hunterdon,1,40.6,-74.9,34019.0,0.0
clinton,NY,oneida,6,43.0,-75.4,36065.0,0.0003151790216843167
clio,MI,genesee,2,43.2,-83.8,26049.0,6.303580433686334e-05
closter,NJ,bergen,2,41.0,-73.9,34003.0,6.303580433686334e-05
clover,SC,york,4,35.1,-81.2,45091.0,0.00018910741301059002
clyde,TX,callahan,2,32.4,-99.5,48059.0,6.303580433686334e-05
clymer,NY,chautauqua,1,42.0,-79.6,36013.0,0.0
coal center,PA,washington,2,40.1,-79.9,42125.0,6.303580433686334e-05
coal city,IL,grundy,4,41.3,-88.3,17063.0,0.00018910741301059002
coal valley,IL,rock island,1,41.4,-90.5,17161.0,0.0
coalville,UT,summit,10,40.9,-111.4,49043.0,0.0005673222390317701
coarsegold,CA,madera,2,37.2,-119.8,6039.0,6.303580433686334e-05
cockeysville,MD,baltimore,3,39.5,-76.7,24005.0,0.0001260716086737267
cocoa,FL,brevard,3,28.5,-80.8,12009.0,0.0001260716086737267
coconut creek,FL,broward,9,26.3,-80.2,12011.0,0.0005042864346949068
cody,WY,park,8,44.5,-109.1,56029.0,0.00044125063035804334
colchester,IL,mcdonough,2,40.4,-90.8,17109.0,6.303580433686334e-05
cole camp,MO,benton,8,38.5,-93.2,29015.0,0.00044125063035804334
colebrook,NH,coos,15,44.9,-71.5,33007.0,0.0008825012607160867
coleman,MI,midland,3,43.8,-84.5,26111.0,0.0001260716086737267
coleraine,MN,itasca,1,47.3,-93.4,27061.0,0.0
colfax,CA,placer,396,39.1,-120.9,6061.0,0.02489914271306102
college park,MD,prince georges,6,39.0,-76.9,,0.0003151790216843167
college station,TX,brazos,92,30.6,-96.3,48041.0,0.0057362581946545635
collegeville,PA,montgomery,4,40.1,-75.5,42091.0,0.00018910741301059002
colleyville,TX,tarrant,13,32.9,-97.2,48439.0,0.0007564296520423601
collierville,TN,shelby,5,35.1,-89.7,47157.0,0.0002521432173474534
collins,MO,st. clair,1,37.9,-93.6,29185.0,0.0
collinsville,IL,madison,6,38.7,-90.0,17119.0,0.0003151790216843167
colo,IA,story,1,42.0,-93.4,19169.0,0.0
coloma,WI,waushara,12,44.0,-89.6,55137.0,0.0006933938477054968
colorado springs,CO,el paso,108,38.9,-104.9,8041.0,0.006744831064044377
columbia,IL,monroe,3,38.4,-90.2,17133.0,0.0001260716086737267
columbia,MD,howard,2,39.2,-76.8,24027.0,6.303580433686334e-05
columbia,MO,boone,286,38.9,-92.3,29019.0,0.01796520423600605
columbia,NC,tyrrell,2,35.9,-76.3,37177.0,6.303580433686334e-05
columbia,PA,lancaster,3,40.0,-76.5,42071.0,0.0001260716086737267
columbia,SC,lexington,15,34.1,-80.9,45063.0,0.0008825012607160867
columbia,SC,richland,250,34.1,-80.9,45079.0,0.015695915279878972
columbia,TN,maury,3,35.7,-87.0,47119.0,0.0001260716086737267
columbia station,OH,lorain,3,41.3,-81.9,39093.0,0.0001260716086737267
columbus,AR,hempstead,55,33.8,-93.8,5057.0,0.00340393343419062
columbus,GA,muscogee,8,32.5,-85.0,13215.0,0.00044125063035804334
columbus,NE,platte,2,41.4,-97.4,31141.0,6.303580433686334e-05
columbus,OH,delaware,25,40.0,-83.0,39041.0,0.0015128593040847202
columbus,OH,franklin,675,40.0,-83.0,39049.0,0.04248613212304589
columbus,WI,columbia,5,43.4,-89.0,55021.0,0.0002521432173474534
comanche,OK,stephens,3,34.3,-98.0,40137.0,0.0001260716086737267
comfort,TX,kendall,133,30.1,-98.8,48259.0,0.00832072617246596
comstock,NY,washington,1,43.4,-73.5,36115.0,0.0
concord,CA,contra costa,8,38.0,-122.0,6013.0,0.00044125063035804334
concord,MA,middlesex,9,42.4,-71.4,25017.0,0.0005042864346949068
concord,NC,cabarrus,15,35.3,-80.6,37025.0,0.0008825012607160867
concord,NH,merrimack,5,43.2,-71.5,33013.0,0.0002521432173474534
congers,NY,rockland,7,41.2,-73.9,36087.0,0.00037821482602118004
connellsville,PA,fayette,24,40.0,-79.6,42051.0,0.0014498234997478569
conroe,TX,montgomery,14,30.4,-95.5,48339.0,0.0008194654563792234
conshohocken,PA,montgomery,4,40.1,-75.3,42091.0,0.00018910741301059002
converse,TX,bexar,1,29.5,-98.3,48029.0,0.0
conway,AR,faulkner,72,35.1,-92.5,5045.0,0.004475542107917297
conway,NH,carroll,2,44.1,-71.1,33003.0,6.303580433686334e-05
conway,SC,horry,10,33.8,-79.0,45051.0,0.0005673222390317701
conyers,GA,rockdale,4,33.7,-84.0,13247.0,0.00018910741301059002
cooleemee,NC,davie,2,35.8,-80.5,37059.0,6.303580433686334e-05
coopersburg,PA,lehigh,1,40.5,-75.4,42077.0,0.0
copenhagen,NY,lewis,5,43.9,-75.8,36049.0,0.0002521432173474534
coral springs,FL,broward,6,26.3,-80.3,12011.0,0.0003151790216843167
coralville,IA,johnson,6,41.7,-91.6,19103.0,0.0003151790216843167
corinth,NY,saratoga,2,43.2,-73.8,36091.0,6.303580433686334e-05
corinth,VT,orange,6,44.0,-72.3,50017.0,0.0003151790216843167
cornettsville,KY,perry,5,37.1,-83.1,21193.0,0.0002521432173474534
corona,CA,riverside,6,33.8,-117.6,6065.0,0.0003151790216843167
corozal,PR,corozal,306,18.3,-66.3,,0.01922592032274332
corpus christi,TX,nueces,540,27.7,-97.4,48355.0,0.03397629853756934
corrales,NM,sandoval,1,35.2,-106.6,35043.0,0.0
corry,PA,erie,2,41.9,-79.6,42049.0,6.303580433686334e-05
corsicana,TX,navarro,2,32.0,-96.2,48349.0,6.303580433686334e-05
corte madera,CA,marin,1,37.9,-122.5,6041.0,0.0
cortland,IL,dekalb,6,41.9,-88.7,17037.0,0.0003151790216843167
cortland,IN,jackson,22,39.0,-86.0,18071.0,0.00132375189107413
corwith,IA,hancock,5,43.0,-94.0,19081.0,0.0002521432173474534
corydon,IN,harrison,2,38.2,-86.0,18061.0,6.303580433686334e-05
costa mesa,CA,orange,1,33.7,-117.9,6059.0,0.0
cottontown,TN,sumner,8,36.5,-86.5,47165.0,0.00044125063035804334
council bluffs,IA,pottawattamie,108,41.2,-95.8,19155.0,0.006744831064044377
country club hills,IL,cook,12,41.5,-87.7,17031.0,0.0006933938477054968
covina,CA,los angeles,2,34.1,-117.9,6037.0,6.303580433686334e-05
covington,GA,newton,15,33.6,-83.9,13217.0,0.0008825012607160867
covington,LA,st. tammany,25,30.5,-90.1,,0.0015128593040847202
coweta,OK,wagoner,9,35.9,-95.6,40145.0,0.0005042864346949068
crab orchard,TN,cumberland,1,35.9,-84.9,47035.0,0.0
craig,CO,moffat,2,40.5,-107.6,8081.0,6.303580433686334e-05
crane,TX,crane,6,31.4,-102.5,48103.0,0.0003151790216843167
crawfordville,FL,wakulla,6,30.2,-84.3,12129.0,0.0003151790216843167
creighton,NE,knox,10,42.5,-97.9,31107.0,0.0005673222390317701
cresson,TX,hood,7,32.6,-97.6,48221.0,0.00037821482602118004
crest hill,IL,will,2,41.6,-88.1,17197.0,6.303580433686334e-05
crestwood,KY,oldham,8,38.3,-85.5,21185.0,0.00044125063035804334
crete,IL,will,5,41.4,-87.6,17197.0,0.0002521432173474534
crittenden,KY,grant,3,38.8,-84.6,21081.0,0.0001260716086737267
crofton,MD,anne arundel,19,39.0,-76.7,24003.0,0.0011346444780635401
cromwell,CT,middlesex,1,41.6,-72.7,9007.0,0.0
cross junction,VA,frederick,3,39.3,-78.3,51069.0,0.0001260716086737267
crosslake,MN,crow wing,4,46.7,-94.2,27035.0,0.00018910741301059002
crossville,TN,cumberland,189,36.0,-84.9,47035.0,0.011850731215330307
crowley,LA,acadia,2,30.2,-92.4,,6.303580433686334e-05
crowley,TX,tarrant,2,32.5,-97.4,48439.0,6.303580433686334e-05
crown point,IN,lake,9,41.4,-87.3,18089.0,0.0005042864346949068
crystal lake,IL,mchenry,455,42.2,-88.3,17111.0,0.028618255168935954
crystal river,FL,citrus,3,28.8,-82.7,12017.0,0.0001260716086737267
cuba,NY,allegany,2,42.3,-78.4,36003.0,6.303580433686334e-05
cudahy,WI,milwaukee,11,42.9,-87.8,55079.0,0.0006303580433686334
cullowhee,NC,jackson,5,35.3,-83.2,37099.0,0.0002521432173474534
culver city,CA,los angeles,2,34.0,-118.4,6037.0,6.303580433686334e-05
cumberland,OH,guernsey,3,39.8,-81.7,39059.0,0.0001260716086737267
cumming,GA,forsyth,2,34.2,-84.1,13117.0,6.303580433686334e-05
cupertino,CA,santa clara,3,37.3,-122.0,6085.0,0.0001260716086737267
cushing,MN,morrison,2,46.2,-94.5,27097.0,6.303580433686334e-05
cushing,WI,polk,48,45.5,-92.7,55095.0,0.002962682803832577
cutler,ME,washington,3,44.7,-67.2,23029.0,0.0001260716086737267
cynthiana,KY,harrison,153,38.5,-84.2,21097.0,0.009581442259203227
cypress,CA,orange,3,33.8,-118.0,6059.0,0.0001260716086737267
