City,State/Province,County,Date,Latitude,Longitude,year,month,day,Count,season,AQI
Broomfield,CO,broomfield,2021-07-24,39.9,-105.1,2021,7,24,6,Summer,
Howe,OK,le flore,2021-07-24,35.0,-94.6,2021,7,24,1,Summer,
Bloomington,IN,monroe,2021-07-24,39.3,-86.5,2021,7,24,3,Summer,79.0
Schaumburg,IL,cook,2021-07-24,42.0,-88.1,2021,7,24,12,Summer,85.0
Medford,NJ,burlington,2021-07-24,39.9,-74.8,2021,7,24,3,Summer,
Philadelphia,PA,philadelphia,2021-07-24,40.1,-75.0,2021,7,24,48,Summer,74.0
Bishopville,MD,worcester,2021-07-24,38.4,-75.1,2021,7,24,6,Summer,
Columbus,OH,franklin,2021-07-24,40.1,-83.0,2021,7,24,27,Summer,65.0
Glen Head,NY,nassau,2021-07-24,40.8,-73.6,2021,7,24,12,Summer,32.0
Piedmont,OK,canadian,2021-07-24,35.7,-97.7,2021,7,24,1,Summer,36.0
Saint Paul,MN,ramsey,2021-07-24,45.0,-93.1,2021,7,24,43,Summer,59.0
Old Chatham,NY,columbia,2021-07-24,42.4,-73.6,2021,7,24,10,Summer,
Brooklyn,NY,kings,2021-07-24,40.6,-74.0,2021,7,24,6,Summer,57.0
Armonk,NY,westchester,2021-07-24,41.1,-73.7,2021,7,24,2,Summer,38.0
Morrisonville,NY,clinton,2021-07-24,44.7,-73.6,2021,7,24,24,Summer,
Livonia,MI,wayne,2021-07-24,42.4,-83.3,2021,7,24,1,Summer,76.0
Briarcliff Manor,NY,westchester,2021-07-24,41.1,-73.8,2021,7,24,4,Summer,38.0
Glastonbury,CT,hartford,2021-07-24,41.7,-72.6,2021,7,24,1,Summer,53.0
Fort Lauderdale,FL,broward,2021-07-24,26.1,-80.1,2021,7,24,68,Summer,39.0
Chicopee,MA,hampden,2021-07-24,42.2,-72.6,2021,7,24,6,Summer,48.0
North Haven,CT,new haven,2021-07-24,41.4,-72.9,2021,7,24,2,Summer,54.0
Lakewood,OH,cuyahoga,2021-07-24,41.5,-81.8,2021,7,24,9,Summer,72.0
New Haven,CT,new haven,2021-07-24,41.3,-73.0,2021,7,24,9,Summer,54.0
Chilton,WI,calumet,2021-07-24,44.0,-88.3,2021,7,24,3,Summer,
Broken Arrow,OK,wagoner,2021-07-24,36.0,-95.8,2021,7,24,2,Summer,
Buffalo,WY,johnson,2021-07-24,44.3,-106.7,2021,7,24,2,Summer,97.0
Broken Arrow,OK,wagoner,2021-07-24,36.1,-95.8,2021,7,24,4,Summer,
Columbus,OH,delaware,2021-07-24,40.1,-83.0,2021,7,24,1,Summer,61.0
Columbus,OH,delaware,2021-07-24,40.1,-83.1,2021,7,24,2,Summer,61.0
Sarcoxie,MO,jasper,2021-07-24,37.0,-94.1,2021,7,24,1,Summer,37.0
Brunswick,OH,medina,2021-07-24,41.2,-81.8,2021,7,24,2,Summer,59.0
Hillsboro,IL,montgomery,2021-07-24,39.2,-89.5,2021,7,24,6,Summer,
Covington,LA,saint tammany,2021-07-24,30.5,-90.1,2021,7,24,10,Summer,
Grand Ledge,MI,eaton,2021-07-24,42.8,-84.7,2021,7,24,2,Summer,
College Station,TX,brazos,2021-07-24,30.6,-96.3,2021,7,24,12,Summer,73.0
Mountain View,CA,santa clara,2021-07-24,37.4,-122.1,2021,7,24,10,Summer,58.0
Broken Arrow,OK,tulsa,2021-07-24,36.0,-95.8,2021,7,24,2,Summer,67.0
Pittsburg,KS,crawford,2021-07-24,37.4,-94.7,2021,7,24,3,Summer,
Marblehead,MA,essex,2021-07-24,42.5,-70.8,2021,7,24,2,Summer,35.0
Escondido,CA,san diego,2021-07-24,33.1,-117.1,2021,7,24,22,Summer,63.0
Munster,IN,lake,2021-07-24,41.6,-87.5,2021,7,24,2,Summer,79.0
Saint Paul,MN,washington,2021-07-24,45.0,-93.1,2021,7,24,11,Summer,48.0
Hinsdale,IL,dupage,2021-07-24,41.8,-87.9,2021,7,24,16,Summer,73.0
Leesburg,VA,loudoun,2021-07-24,39.1,-77.6,2021,7,24,6,Summer,56.0
Manassas,VA,manassas park city,2021-07-24,38.8,-77.5,2021,7,24,4,Summer,
New Berlin,WI,waukesha,2021-07-24,43.0,-88.1,2021,7,24,2,Summer,72.0
Manassas,VA,manassas city,2021-07-24,38.8,-77.5,2021,7,24,2,Summer,
Tulsa,OK,creek,2021-07-24,36.1,-96.0,2021,7,24,1,Summer,35.0
Inlet,NY,hamilton,2021-07-24,43.8,-74.8,2021,7,24,3,Summer,29.0
Nipomo,CA,san luis obispo,2021-07-24,35.0,-120.5,2021,7,24,2,Summer,80.0
Wilmington,DE,new castle,2021-07-24,39.8,-75.6,2021,7,24,20,Summer,59.0
Los Angeles,CA,los angeles,2021-07-24,34.0,-118.4,2021,7,24,95,Summer,100.0
Holliston,MA,middlesex,2021-07-24,42.2,-71.4,2021,7,24,1,Summer,44.0
Park Ridge,IL,cook,2021-07-24,42.0,-87.8,2021,7,24,10,Summer,85.0
Chicago,IL,cook,2021-07-24,41.9,-87.6,2021,7,24,174,Summer,85.0
Westfield,WI,marquette,2021-07-24,43.9,-89.5,2021,7,24,1,Summer,
Lincoln,NE,lancaster,2021-07-24,40.8,-96.7,2021,7,24,24,Summer,55.0
Sussex,NJ,sussex,2021-07-24,41.2,-74.6,2021,7,24,160,Summer,
Westfield,IN,hamilton,2021-07-24,40.0,-86.1,2021,7,24,2,Summer,80.0
Saint Paul,MN,hennepin,2021-07-24,45.0,-93.1,2021,7,24,3,Summer,58.0
Sterling Heights,MI,macomb,2021-07-24,42.6,-83.0,2021,7,24,9,Summer,66.0
Thief River Falls,MN,pennington,2021-07-24,48.1,-96.4,2021,7,24,80,Summer,
Terre Haute,IN,vigo,2021-07-24,39.5,-87.3,2021,7,24,43,Summer,79.0
Burbank,OH,wayne,2021-07-24,41.0,-82.0,2021,7,24,4,Summer,
Franklin,MI,oakland,2021-07-24,42.5,-83.2,2021,7,24,8,Summer,67.0
Columbus,OH,franklin,2021-07-24,40.1,-83.1,2021,7,24,54,Summer,65.0
Mystic,CT,new london,2021-07-24,41.4,-72.0,2021,7,24,4,Summer,53.0
Berkeley,CA,alameda,2021-07-24,37.9,-122.3,2021,7,24,4,Summer,55.0
Broken Arrow,OK,tulsa,2021-07-24,36.1,-95.8,2021,7,24,4,Summer,67.0
Fairfax,VA,fairfax city,2021-07-24,38.9,-77.4,2021,7,24,1,Summer,
Holderness,NH,grafton,2021-07-24,43.7,-71.6,2021,7,24,1,Summer,32.0
Grand Rapids,MI,kent,2021-07-24,43.0,-85.7,2021,7,24,16,Summer,88.0
Pittston,PA,luzerne,2021-07-24,41.3,-75.8,2021,7,24,15,Summer,48.0
Manassas,VA,prince william,2021-07-24,38.8,-77.5,2021,7,24,8,Summer,45.0
Taylorville,IL,christian,2021-07-24,39.5,-89.2,2021,7,24,12,Summer,
Asbury Park,NJ,monmouth,2021-07-24,40.3,-74.1,2021,7,24,6,Summer,48.0
Evanston,IL,cook,2021-07-24,42.1,-87.7,2021,7,24,3,Summer,85.0
Framingham,MA,middlesex,2021-07-24,42.3,-71.5,2021,7,24,12,Summer,44.0
West Orange,NJ,essex,2021-07-24,40.8,-74.2,2021,7,24,2,Summer,55.0
Berkley,MA,bristol,2021-07-24,41.8,-71.1,2021,7,24,1,Summer,52.0
Port Bolivar,TX,galveston,2021-07-24,29.5,-94.6,2021,7,24,12,Summer,62.0
Jamaica Plain,MA,suffolk,2021-07-24,42.3,-71.1,2021,7,24,2,Summer,70.0
Brookfield,IL,cook,2021-07-24,41.8,-87.9,2021,7,24,4,Summer,85.0
Cincinnati,OH,hamilton,2021-07-24,39.1,-84.4,2021,7,24,111,Summer,93.0
Broomfield,CO,jefferson,2021-07-24,39.9,-105.1,2021,7,24,4,Summer,115.0
Minneapolis,MN,hennepin,2021-07-24,44.9,-93.3,2021,7,24,248,Summer,58.0
Fairfax,VA,fairfax,2021-07-24,38.9,-77.4,2021,7,24,4,Summer,56.0
Ferndale,MI,oakland,2021-07-25,42.5,-83.1,2021,7,25,9,Summer,43.0
Charleston,SC,charleston,2021-07-25,32.8,-80.0,2021,7,25,11,Summer,50.0
Independence,MO,jackson,2021-07-25,39.1,-94.4,2021,7,25,2,Summer,61.0
Lombard,IL,dupage,2021-07-25,41.9,-88.0,2021,7,25,10,Summer,63.0
Charlotte,NC,mecklenburg,2021-07-25,35.2,-80.8,2021,7,25,14,Summer,68.0
Amelia Court House,VA,amelia,2021-07-25,37.5,-77.9,2021,7,25,48,Summer,
Alexandria,VA,fairfax,2021-07-25,38.8,-77.1,2021,7,25,10,Summer,65.0
Forest Hill,MD,harford,2021-07-25,39.5,-76.4,2021,7,25,2,Summer,59.0
North Falmouth,MA,barnstable,2021-07-25,41.7,-70.6,2021,7,25,2,Summer,39.0
Deerfield,OH,portage,2021-07-25,41.0,-81.0,2021,7,25,8,Summer,47.0
Ozark,AR,franklin,2021-07-25,35.4,-93.8,2021,7,25,1,Summer,
Ozark,MO,christian,2021-07-25,37.1,-93.2,2021,7,25,2,Summer,
Carson,IA,pottawattamie,2021-07-25,41.2,-95.5,2021,7,25,1,Summer,
Cookville,TX,titus,2021-07-25,33.2,-94.8,2021,7,25,2,Summer,
Bishopville,MD,worcester,2021-07-25,38.4,-75.1,2021,7,25,2,Summer,
Saint Paul,MN,washington,2021-07-25,44.9,-93.1,2021,7,25,44,Summer,44.0
Spring,TX,montgomery,2021-07-25,30.1,-95.4,2021,7,25,12,Summer,63.0
Holland Patent,NY,oneida,2021-07-25,43.2,-75.3,2021,7,25,10,Summer,60.0
Pittston,PA,luzerne,2021-07-25,41.3,-75.8,2021,7,25,15,Summer,44.0
Dallas,TX,dallas,2021-07-25,32.9,-96.8,2021,7,25,23,Summer,73.0
Broken Arrow,OK,tulsa,2021-07-25,36.0,-95.8,2021,7,25,4,Summer,71.0
Oklahoma City,OK,oklahoma,2021-07-25,35.5,-97.5,2021,7,25,17,Summer,88.0
Bixby,OK,tulsa,2021-07-25,35.9,-95.9,2021,7,25,4,Summer,71.0
Howe,OK,le flore,2021-07-25,35.0,-94.6,2021,7,25,1,Summer,
Keyport,NJ,monmouth,2021-07-25,40.4,-74.2,2021,7,25,12,Summer,40.0
Blue Bell,PA,montgomery,2021-07-25,40.2,-75.3,2021,7,25,32,Summer,63.0
Cogan Station,PA,lycoming,2021-07-25,41.3,-77.1,2021,7,25,11,Summer,60.0
Lowell,MI,kent,2021-07-25,42.9,-85.4,2021,7,25,2,Summer,71.0
Stone Park,IL,cook,2021-07-25,41.9,-87.9,2021,7,25,2,Summer,84.0
Reston,VA,fairfax,2021-07-25,38.9,-77.3,2021,7,25,8,Summer,65.0
Marion,WI,waupaca,2021-07-25,44.6,-89.0,2021,7,25,1,Summer,
Altoona,IA,polk,2021-07-25,41.7,-93.5,2021,7,25,12,Summer,61.0
De Pere,WI,brown,2021-07-25,44.4,-88.1,2021,7,25,4,Summer,61.0
Chaska,MN,carver,2021-07-25,44.8,-93.7,2021,7,25,5,Summer,
Torrington,CT,litchfield,2021-07-25,41.8,-73.1,2021,7,25,18,Summer,62.0
Temecula,CA,riverside,2021-07-25,33.5,-117.2,2021,7,25,8,Summer,84.0
Richardson,TX,dallas,2021-07-25,32.9,-96.7,2021,7,25,4,Summer,73.0
Roland,AR,pulaski,2021-07-25,34.8,-92.5,2021,7,25,4,Summer,68.0
Las Cruces,NM,dona ana,2021-07-25,32.3,-106.8,2021,7,25,12,Summer,100.0
Boerne,TX,kendall,2021-07-25,29.8,-98.7,2021,7,25,3,Summer,
Lisbon,NH,grafton,2021-07-25,44.2,-71.9,2021,7,25,3,Summer,53.0
Middleton,WI,dane,2021-07-25,43.1,-89.5,2021,7,25,1,Summer,67.0
Amherst,MA,hampshire,2021-07-25,42.4,-72.5,2021,7,25,4,Summer,53.0
Papillion,NE,sarpy,2021-07-25,41.1,-96.0,2021,7,25,2,Summer,53.0
Wake Forest,NC,wake,2021-07-25,36.0,-78.5,2021,7,25,1,Summer,59.0
Louisville,KY,jefferson,2021-07-25,38.2,-85.8,2021,7,25,124,Summer,65.0
Westfield,IN,hamilton,2021-07-25,40.0,-86.1,2021,7,25,6,Summer,44.0
Lumberton,NJ,burlington,2021-07-25,40.0,-74.8,2021,7,25,15,Summer,
Cambridge,WI,dane,2021-07-25,43.0,-89.0,2021,7,25,1,Summer,67.0
Saginaw,MI,saginaw,2021-07-25,43.4,-84.0,2021,7,25,3,Summer,
West Branch,MI,ogemaw,2021-07-25,44.4,-84.3,2021,7,25,3,Summer,
Syria,VA,madison,2021-07-25,38.5,-78.4,2021,7,25,1,Summer,41.0
Herscher,IL,kankakee,2021-07-25,41.0,-88.1,2021,7,25,1,Summer,
Heuvelton,NY,saint lawrence,2021-07-25,44.6,-75.4,2021,7,25,2,Summer,
Lakewood,OH,cuyahoga,2021-07-25,41.5,-81.8,2021,7,25,9,Summer,61.0
Livonia,MI,wayne,2021-07-25,42.4,-83.4,2021,7,25,1,Summer,68.0
Easton,MD,talbot,2021-07-25,38.8,-76.1,2021,7,25,1,Summer,
Utica,NY,oneida,2021-07-25,43.1,-75.2,2021,7,25,8,Summer,60.0
New Era,MI,oceana,2021-07-25,43.5,-86.4,2021,7,25,2,Summer,
North Beach,MD,calvert,2021-07-25,38.7,-76.5,2021,7,25,8,Summer,38.0
Hummelstown,PA,dauphin,2021-07-25,40.4,-76.7,2021,7,25,5,Summer,67.0
Kansas City,MO,platte,2021-07-25,39.2,-94.5,2021,7,25,10,Summer,
Norman,OK,cleveland,2021-07-25,35.2,-97.5,2021,7,25,2,Summer,76.0
Okatie,SC,beaufort,2021-07-25,32.3,-81.0,2021,7,25,5,Summer,
Fort Wayne,IN,allen,2021-07-25,41.1,-85.1,2021,7,25,11,Summer,55.0
South Ozone Park,NY,queens,2021-07-25,40.7,-73.8,2021,7,25,8,Summer,61.0
Columbia,MO,boone,2021-07-25,39.0,-92.3,2021,7,25,22,Summer,35.0
Saint Cloud,MN,stearns,2021-07-25,45.5,-94.1,2021,7,25,16,Summer,65.0
Saint Cloud,MN,sherburne,2021-07-25,45.5,-94.1,2021,7,25,2,Summer,
New Britain,CT,hartford,2021-07-25,41.7,-72.8,2021,7,25,4,Summer,58.0
Hacker Valley,WV,webster,2021-07-25,38.6,-80.5,2021,7,25,4,Summer,
Spring,TX,harris,2021-07-25,30.1,-95.4,2021,7,25,8,Summer,67.0
Brandon,MS,rankin,2021-07-25,32.4,-90.0,2021,7,25,1,Summer,
Vermilion,OH,erie,2021-07-25,41.4,-82.4,2021,7,25,8,Summer,
Lake Dallas,TX,denton,2021-07-25,33.1,-97.0,2021,7,25,2,Summer,75.0
Tulsa,OK,creek,2021-07-25,36.1,-95.9,2021,7,25,1,Summer,41.0
Oklahoma City,OK,cleveland,2021-07-25,35.5,-97.5,2021,7,25,3,Summer,76.0
Baileys Harbor,WI,door,2021-07-25,45.1,-87.1,2021,7,25,200,Summer,40.0
Newburgh,IN,warrick,2021-07-25,37.9,-87.4,2021,7,25,8,Summer,44.0
Santa Clara,NM,grant,2021-07-25,32.8,-108.1,2021,7,25,6,Summer,
Charleston,SC,berkeley,2021-07-25,32.8,-80.0,2021,7,25,4,Summer,33.0
Haskell,OK,muskogee,2021-07-25,35.8,-95.7,2021,7,25,2,Summer,
Denver,CO,denver,2021-07-25,39.7,-105.0,2021,7,25,27,Summer,100.0
Council Bluffs,IA,pottawattamie,2021-07-25,41.2,-95.8,2021,7,25,4,Summer,
Manteo,NC,dare,2021-07-25,35.9,-75.7,2021,7,25,5,Summer,
Bellows Falls,VT,windham,2021-07-25,43.1,-72.5,2021,7,25,4,Summer,
Brooklyn,NY,kings,2021-07-25,40.6,-74.0,2021,7,25,6,Summer,62.0
Saint Paul,MN,ramsey,2021-07-25,44.9,-93.1,2021,7,25,172,Summer,63.0
Denver,CO,adams,2021-07-25,39.7,-105.0,2021,7,25,8,Summer,115.0
Manteno,IL,kankakee,2021-07-25,41.3,-87.8,2021,7,25,1,Summer,
Burbank,IL,cook,2021-07-25,41.7,-87.8,2021,7,25,3,Summer,84.0
Jamestown,NY,chautauqua,2021-07-25,42.1,-79.2,2021,7,25,2,Summer,48.0
Barling,AR,sebastian,2021-07-25,35.3,-94.3,2021,7,25,1,Summer,
Calera,OK,bryan,2021-07-25,33.9,-96.4,2021,7,25,6,Summer,
Burlington,VT,chittenden,2021-07-25,44.5,-73.3,2021,7,25,14,Summer,72.0
Crystal Lake,IL,mchenry,2021-07-25,42.2,-88.3,2021,7,25,28,Summer,72.0
Rochester,IN,fulton,2021-07-25,41.0,-86.2,2021,7,25,1,Summer,
Gordon,TX,palo pinto,2021-07-25,32.6,-98.3,2021,7,25,1,Summer,
Port Huron,MI,saint clair,2021-07-25,43.0,-82.4,2021,7,25,2,Summer,
Evanston,IL,cook,2021-07-25,42.1,-87.7,2021,7,25,3,Summer,84.0
Champaign,IL,champaign,2021-07-25,40.1,-88.3,2021,7,25,1,Summer,55.0
Apollo Beach,FL,hillsborough,2021-07-25,27.8,-82.4,2021,7,25,6,Summer,55.0
Gouldsboro,ME,hancock,2021-07-25,44.5,-68.0,2021,7,25,3,Summer,44.0
Portland,CT,middlesex,2021-07-25,41.6,-72.6,2021,7,25,2,Summer,41.0
Denver,CO,arapahoe,2021-07-25,39.7,-105.0,2021,7,25,2,Summer,112.0
Elizabeth,IL,jo daviess,2021-07-25,42.3,-90.3,2021,7,25,4,Summer,46.0
Oklahoma City,OK,cleveland,2021-07-25,35.6,-97.5,2021,7,25,3,Summer,76.0
Minneapolis,MN,anoka,2021-07-25,45.2,-93.3,2021,7,25,12,Summer,61.0
Minneapolis,MN,anoka,2021-07-25,45.0,-93.2,2021,7,25,24,Summer,61.0
Burbank,CA,los angeles,2021-07-25,34.2,-118.3,2021,7,25,7,Summer,90.0
Gaylord,MI,otsego,2021-07-25,45.1,-84.6,2021,7,25,12,Summer,
Brookfield,WI,waukesha,2021-07-25,43.1,-88.2,2021,7,25,2,Summer,69.0
Lenexa,KS,johnson,2021-07-25,39.0,-94.7,2021,7,25,6,Summer,59.0
Portage,WI,columbia,2021-07-25,43.5,-89.5,2021,7,25,1,Summer,48.0
Portsmouth,NH,rockingham,2021-07-25,43.1,-70.8,2021,7,25,3,Summer,57.0
Madison,WI,dane,2021-07-25,43.1,-89.5,2021,7,25,80,Summer,67.0
Barrington,NH,strafford,2021-07-25,43.2,-71.1,2021,7,25,1,Summer,
Minneapolis,MN,hennepin,2021-07-25,45.2,-93.3,2021,7,25,31,Summer,60.0
Cape May,NJ,cape may,2021-07-25,38.9,-74.9,2021,7,25,56,Summer,
Springfield Gardens,NY,queens,2021-07-25,40.7,-73.8,2021,7,25,7,Summer,61.0
Broken Arrow,OK,wagoner,2021-07-25,36.0,-95.8,2021,7,25,4,Summer,
Minneapolis,MN,hennepin,2021-07-25,45.0,-93.2,2021,7,25,62,Summer,60.0
Saint Paul,MN,dakota,2021-07-25,44.9,-93.1,2021,7,25,44,Summer,65.0
Kansas City,MO,clay,2021-07-25,39.2,-94.5,2021,7,25,21,Summer,43.0
Oley,PA,berks,2021-07-25,40.4,-75.8,2021,7,25,7,Summer,60.0
Meredith,NH,belknap,2021-07-25,43.7,-71.5,2021,7,25,1,Summer,50.0
Kansas City,MO,jackson,2021-07-25,39.2,-94.5,2021,7,25,13,Summer,61.0
Los Angeles,CA,los angeles,2021-07-25,34.1,-118.3,2021,7,25,95,Summer,90.0
Dallas,TX,collin,2021-07-25,32.9,-96.8,2021,7,25,2,Summer,49.0
Beachwood,OH,cuyahoga,2021-07-25,41.5,-81.5,2021,7,25,28,Summer,61.0
Niles,MI,berrien,2021-07-25,41.8,-86.2,2021,7,25,1,Summer,44.0
Denver,CO,jefferson,2021-07-25,39.7,-105.0,2021,7,25,5,Summer,133.0
Holly,MI,oakland,2021-07-25,42.8,-83.6,2021,7,25,3,Summer,43.0
Alexandria,VA,alexandria city,2021-07-25,38.8,-77.1,2021,7,25,11,Summer,
Lynn Center,IL,henry,2021-07-25,41.2,-90.3,2021,7,25,24,Summer,
West Paris,ME,oxford,2021-07-25,44.3,-70.6,2021,7,25,4,Summer,38.0
Grosse Pointe,MI,wayne,2021-07-25,42.4,-82.9,2021,7,25,6,Summer,68.0
Sheboygan,WI,sheboygan,2021-07-25,43.8,-87.8,2021,7,25,16,Summer,49.0
Griswold,IA,cass,2021-07-25,41.2,-95.1,2021,7,25,1,Summer,
Harrisville,MI,alcona,2021-07-25,44.7,-83.3,2021,7,25,38,Summer,
Buffalo,NY,erie,2021-07-25,42.9,-78.8,2021,7,25,78,Summer,58.0
Chicago,IL,cook,2021-07-25,41.8,-87.6,2021,7,25,290,Summer,84.0
Sandia Park,NM,bernalillo,2021-07-25,35.2,-106.3,2021,7,25,3,Summer,71.0
Saint Paul,MN,hennepin,2021-07-25,44.9,-93.1,2021,7,25,12,Summer,60.0
Chicago,IL,cook,2021-07-25,41.9,-87.7,2021,7,25,58,Summer,84.0
Tulsa,OK,tulsa,2021-07-25,36.1,-95.9,2021,7,25,8,Summer,71.0
Sandy Spring,MD,montgomery,2021-07-25,39.1,-77.0,2021,7,25,2,Summer,61.0
Derwood,MD,montgomery,2021-07-25,39.1,-77.1,2021,7,25,2,Summer,61.0
Rockbridge,OH,hocking,2021-07-25,39.5,-82.6,2021,7,25,1,Summer,
Rochester,MN,olmsted,2021-07-25,44.0,-92.4,2021,7,25,6,Summer,58.0
Oklahoma City,OK,oklahoma,2021-07-25,35.6,-97.5,2021,7,25,17,Summer,88.0
Ringoes,NJ,hunterdon,2021-07-25,40.5,-74.8,2021,7,25,28,Summer,61.0
Ringoes,NJ,hunterdon,2021-07-25,40.4,-74.8,2021,7,25,4,Summer,61.0
Green Bay,WI,brown,2021-07-25,44.5,-88.0,2021,7,25,24,Summer,61.0
Bel Air,MD,harford,2021-07-26,39.5,-76.3,2021,7,26,2,Summer,74.0
Middletown,MD,frederick,2021-07-26,39.4,-77.6,2021,7,26,1,Summer,54.0
Sebring,FL,highlands,2021-07-26,27.5,-81.5,2021,7,26,1,Summer,27.0
La Porte,TX,harris,2021-07-26,29.7,-95.0,2021,7,26,25,Summer,179.0
Manistee,MI,manistee,2021-07-26,44.2,-86.4,2021,7,26,16,Summer,61.0
South Londonderry,VT,windham,2021-07-26,43.2,-72.8,2021,7,26,24,Summer,
Barling,AR,sebastian,2021-07-26,35.3,-94.3,2021,7,26,1,Summer,
Keyport,NJ,monmouth,2021-07-26,40.4,-74.2,2021,7,26,4,Summer,154.0
Minneapolis,MN,hennepin,2021-07-26,45.1,-93.2,2021,7,26,31,Summer,57.0
Leander,TX,williamson,2021-07-26,30.6,-97.9,2021,7,26,3,Summer,
Cape May,NJ,cape may,2021-07-26,38.9,-74.9,2021,7,26,32,Summer,
Topeka,KS,shawnee,2021-07-26,39.0,-95.6,2021,7,26,30,Summer,75.0
Saginaw,MI,saginaw,2021-07-26,43.4,-84.0,2021,7,26,3,Summer,
Saint Paul,MN,hennepin,2021-07-26,45.1,-93.1,2021,7,26,3,Summer,57.0
Kansas City,MO,clay,2021-07-26,39.2,-94.5,2021,7,26,84,Summer,55.0
Westfield,IN,hamilton,2021-07-26,40.0,-86.1,2021,7,26,2,Summer,71.0
Saint Paul,MN,hennepin,2021-07-26,45.1,-93.2,2021,7,26,3,Summer,57.0
South Milwaukee,WI,milwaukee,2021-07-26,42.9,-87.9,2021,7,26,20,Summer,84.0
Minneapolis,MN,hennepin,2021-07-26,45.0,-93.2,2021,7,26,31,Summer,57.0
Jewett,NY,greene,2021-07-26,42.3,-74.3,2021,7,26,5,Summer,
Beach Haven,NJ,ocean,2021-07-26,39.6,-74.2,2021,7,26,28,Summer,71.0
Madison,WI,dane,2021-07-26,43.0,-89.5,2021,7,26,20,Summer,72.0
Wakefield,MA,middlesex,2021-07-26,42.5,-71.1,2021,7,26,1,Summer,153.0
Jamestown,NY,chautauqua,2021-07-26,42.1,-79.2,2021,7,26,2,Summer,77.0
Cleveland,OH,cuyahoga,2021-07-26,41.5,-81.7,2021,7,26,128,Summer,75.0
York,PA,york,2021-07-26,40.0,-76.8,2021,7,26,31,Summer,74.0
Cleveland,OH,cuyahoga,2021-07-26,41.5,-81.5,2021,7,26,64,Summer,75.0
Chatham,MA,barnstable,2021-07-26,41.7,-70.0,2021,7,26,1,Summer,61.0
Tomball,TX,harris,2021-07-26,30.0,-95.6,2021,7,26,6,Summer,179.0
Lakeside,CA,san diego,2021-07-26,32.9,-116.9,2021,7,26,1,Summer,58.0
Acton,MA,middlesex,2021-07-26,42.5,-71.4,2021,7,26,6,Summer,153.0
Rochester,IN,fulton,2021-07-26,41.0,-86.2,2021,7,26,2,Summer,
Clinton,MA,worcester,2021-07-26,42.4,-71.7,2021,7,26,1,Summer,125.0
Mayville,MI,tuscola,2021-07-26,43.4,-83.3,2021,7,26,1,Summer,40.0
Clifton Park,NY,saratoga,2021-07-26,42.9,-73.8,2021,7,26,10,Summer,40.0
Leander,TX,travis,2021-07-26,30.6,-97.9,2021,7,26,4,Summer,53.0
Boynton Beach,FL,palm beach,2021-07-26,26.5,-80.1,2021,7,26,18,Summer,40.0
Windsor Heights,IA,polk,2021-07-26,41.6,-93.7,2021,7,26,8,Summer,61.0
Chicago,IL,cook,2021-07-26,41.9,-87.6,2021,7,26,58,Summer,119.0
Kearney,MO,clay,2021-07-26,39.4,-94.3,2021,7,26,1,Summer,55.0
Mystic,CT,new london,2021-07-26,41.3,-72.0,2021,7,26,4,Summer,81.0
Lumberton,NJ,burlington,2021-07-26,40.0,-74.8,2021,7,26,36,Summer,
Lowell,MI,kent,2021-07-26,42.9,-85.4,2021,7,26,1,Summer,65.0
Mamaroneck,NY,westchester,2021-07-26,41.0,-73.7,2021,7,26,2,Summer,88.0
Manitou Beach,MI,lenawee,2021-07-26,42.0,-84.3,2021,7,26,1,Summer,57.0
Burlington,WI,racine,2021-07-26,42.7,-88.3,2021,7,26,3,Summer,74.0
Bluffton,OH,allen,2021-07-26,40.9,-83.9,2021,7,26,1,Summer,54.0
Worcester,MA,worcester,2021-07-26,42.3,-71.9,2021,7,26,6,Summer,125.0
Reston,VA,fairfax,2021-07-26,38.9,-77.3,2021,7,26,4,Summer,84.0
Evanston,IL,cook,2021-07-26,42.1,-87.7,2021,7,26,3,Summer,119.0
Osseo,MN,hennepin,2021-07-26,45.1,-93.4,2021,7,26,16,Summer,57.0
Virginia Beach,VA,virginia beach city,2021-07-26,36.8,-76.2,2021,7,26,10,Summer,
Burlington,VT,chittenden,2021-07-26,44.5,-73.3,2021,7,26,7,Summer,129.0
Miles City,MT,custer,2021-07-26,46.5,-105.7,2021,7,26,1,Summer,
Lewistown,PA,mifflin,2021-07-26,40.6,-77.6,2021,7,26,14,Summer,
Winona,MN,winona,2021-07-26,44.0,-91.7,2021,7,26,7,Summer,
Philadelphia,PA,delaware,2021-07-26,40.1,-75.0,2021,7,26,6,Summer,71.0
Olathe,KS,johnson,2021-07-26,38.9,-94.8,2021,7,26,12,Summer,77.0
Sanford,MI,midland,2021-07-26,43.7,-84.4,2021,7,26,3,Summer,
Morristown,NJ,morris,2021-07-26,40.8,-74.5,2021,7,26,1,Summer,44.0
Marcus Hook,PA,delaware,2021-07-26,39.8,-75.4,2021,7,26,9,Summer,71.0
Pigeon,MI,huron,2021-07-26,43.9,-83.2,2021,7,26,6,Summer,41.0
Plano,TX,collin,2021-07-26,33.0,-96.7,2021,7,26,3,Summer,87.0
Warminster,PA,bucks,2021-07-26,40.2,-75.1,2021,7,26,10,Summer,67.0
Columbus,OH,franklin,2021-07-26,40.0,-83.0,2021,7,26,54,Summer,71.0
Eau Claire,WI,eau claire,2021-07-26,44.8,-91.5,2021,7,26,3,Summer,71.0
