Town,State/Province,County,Count,Latitude,Longitude,FIPS,Count_Normalized
portage,ME,aroostook,2,46.7,-68.6,23003.0,1.2048337931782311e-05
portage,MI,kalamazoo,3,42.2,-85.6,26077.0,2.4096675863564622e-05
portage,WI,columbia,34,43.5,-89.5,55021.0,0.00039759515174881625
portales,NM,roosevelt,160,34.2,-103.3,35041.0,0.0019156857311533875
porter,TX,montgomery,10,30.1,-95.2,48339.0,0.0001084350413860408
porter ranch,CA,los angeles,2,34.3,-118.5,6037.0,1.2048337931782311e-05
portland,CT,middlesex,29,41.6,-72.6,9007.0,0.0003373534620899047
portland,ME,cumberland,77,43.7,-70.3,23005.0,0.0009156736828154556
portland,OR,clackamas,18,45.6,-122.7,41005.0,0.00020482174484029927
portland,OR,multnomah,24,45.6,-122.7,41051.0,0.00027711177243099316
portland,OR,washington,24,45.6,-122.7,41067.0,0.00027711177243099316
portland,TX,san patricio,30,27.9,-97.3,48409.0,0.000349401800021687
portsmouth,NH,rockingham,198,43.1,-70.8,33015.0,0.002373522572561115
portsmouth,RI,newport,14,41.6,-71.2,44005.0,0.00015662839311317005
portsmouth,VA,portsmouth city,1,36.8,-76.4,51740.0,0.0
poteet,TX,atascosa,2,29.1,-98.6,48013.0,1.2048337931782311e-05
potomac,MD,montgomery,2,39.0,-77.2,24031.0,1.2048337931782311e-05
pottsboro,TX,grayson,4,33.9,-96.7,48181.0,3.614501379534693e-05
pottstown,PA,chester,1,40.2,-75.6,42029.0,0.0
pottstown,PA,montgomery,3,40.2,-75.6,42091.0,2.4096675863564622e-05
poultney,VT,rutland,15,43.5,-73.2,50021.0,0.00016867673104495234
poway,CA,san diego,5,33.0,-117.0,6073.0,4.8193351727129245e-05
powder springs,GA,cobb,4,33.9,-84.7,13067.0,3.614501379534693e-05
powell,OH,delaware,28,40.1,-83.1,39041.0,0.0003253051241581224
powhatan,VA,powhatan,32,37.6,-78.0,51145.0,0.0003734984758852516
prague,OK,lincoln,4,35.4,-96.6,40081.0,3.614501379534693e-05
prairieville,LA,ascension,18,30.3,-91.0,,0.00020482174484029927
prattsville,NY,greene,6,42.2,-74.4,36039.0,6.024168965891155e-05
prattville,AL,autauga,4,32.5,-86.5,1001.0,3.614501379534693e-05
prescott,AR,nevada,9,33.8,-93.4,5099.0,9.638670345425849e-05
prescott,AZ,yavapai,18,34.5,-112.5,4025.0,0.00020482174484029927
prescott,WI,pierce,4,44.7,-92.8,55093.0,3.614501379534693e-05
prescott valley,AZ,yavapai,4,34.6,-112.3,4025.0,3.614501379534693e-05
presidio,TX,presidio,2,29.3,-103.8,48377.0,1.2048337931782311e-05
presque isle,WI,vilas,2,46.2,-89.7,55125.0,1.2048337931782311e-05
pretty prairie,KS,reno,75,37.8,-98.0,20155.0,0.0008915770069518909
prince frederick,MD,calvert,16,38.6,-76.6,24009.0,0.00018072506897673466
princeton,IL,bureau,12,41.4,-89.5,17011.0,0.0001325317172496054
princeton,MA,worcester,3,42.5,-71.9,25027.0,2.4096675863564622e-05
princeton,WV,mercer,3,37.3,-81.1,54055.0,2.4096675863564622e-05
princeville,IL,peoria,6,40.9,-89.7,17143.0,6.024168965891155e-05
prospect,KY,jefferson,2,38.3,-85.6,21111.0,1.2048337931782311e-05
prosper,TX,collin,2,33.2,-96.9,48085.0,1.2048337931782311e-05
providence,RI,providence,70,41.8,-71.4,44007.0,0.0008313353172929794
pryor,OK,mayes,12,36.4,-95.3,40097.0,0.0001325317172496054
pueblo,CO,pueblo,154,38.3,-104.6,8101.0,0.0018433957035626936
pulaski,NY,oswego,3,43.6,-76.2,36075.0,2.4096675863564622e-05
pulaski,TN,giles,3,35.3,-87.1,47055.0,2.4096675863564622e-05
punta gorda,FL,charlotte,63,26.9,-82.0,12015.0,0.0007469969517705032
purcell,OK,mcclain,1,35.0,-97.6,40087.0,0.0
purcellville,VA,loudoun,4,39.2,-77.7,51107.0,3.614501379534693e-05
put in bay,OH,ottawa,2,41.7,-82.8,39123.0,1.2048337931782311e-05
putnam,CT,windham,56,41.9,-71.9,9015.0,0.0006626585862480271
putnam valley,NY,putnam,45,41.4,-73.8,36079.0,0.0005301268689984216
quakertown,PA,bucks,5,40.4,-75.4,42017.0,4.8193351727129245e-05
queen creek,AZ,maricopa,5,33.3,-111.7,4013.0,4.8193351727129245e-05
queensbury,NY,warren,8,43.3,-73.7,36113.0,8.433836552247617e-05
questa,NM,taos,30,36.9,-105.6,35055.0,0.000349401800021687
quincy,MA,norfolk,108,42.3,-71.0,25021.0,0.0012891721587007072
quogue,NY,suffolk,5,40.8,-72.6,36103.0,4.8193351727129245e-05
raceland,LA,lafourche,8,29.7,-90.6,,8.433836552247617e-05
raeford,NC,hoke,2,35.0,-79.2,37093.0,1.2048337931782311e-05
rahway,NJ,union,1,40.6,-74.3,34039.0,0.0
raleigh,NC,wake,624,35.8,-78.6,37183.0,0.00750611453150038
rancho cucamonga,CA,san bernardino,275,34.1,-117.6,6071.0,0.003301244593308353
rancho mirage,CA,riverside,1,33.8,-116.4,6065.0,0.0
randolph,NY,cattaraugus,1,42.1,-78.9,36009.0,0.0
randolph center,VT,orange,84,43.9,-72.5,50017.0,0.0010000120483379317
ranson,WV,jefferson,2,39.3,-77.9,54037.0,1.2048337931782311e-05
rantoul,IL,champaign,100,40.4,-88.2,17019.0,0.0011927854552464489
rapid city,SD,pennington,70,44.1,-103.2,46103.0,0.0008313353172929794
rapid river,MI,delta,28,45.7,-87.0,26041.0,0.0003253051241581224
raton,NM,colfax,10,37.0,-104.4,35007.0,0.0001084350413860408
rayle,GA,wilkes,2,33.8,-82.9,13317.0,1.2048337931782311e-05
raymond,MS,hinds,4,32.3,-90.4,28049.0,3.614501379534693e-05
raymond,NH,rockingham,1,43.0,-71.2,33015.0,0.0
raymondville,TX,willacy,16,26.6,-97.5,48489.0,0.00018072506897673466
raynham,MA,bristol,1,41.9,-71.1,25005.0,0.0
rayville,LA,richland,16,32.5,-91.9,,0.00018072506897673466
reading,MA,middlesex,2,42.5,-71.1,25017.0,1.2048337931782311e-05
reading,PA,berks,80,40.4,-75.9,42011.0,0.0009518186966108026
red bank,NJ,monmouth,4,40.3,-74.1,34025.0,3.614501379534693e-05
red bud,IL,randolph,4,38.1,-90.0,17157.0,3.614501379534693e-05
red oak,TX,ellis,76,32.6,-96.9,48139.0,0.0009036253448836733
red rock,TX,bastrop,2,29.9,-97.4,48021.0,1.2048337931782311e-05
redford,MI,wayne,30,42.4,-83.3,26163.0,0.000349401800021687
redondo beach,CA,los angeles,17,33.8,-118.4,6037.0,0.00019277340690851698
reeds spring,MO,stone,3,36.6,-93.4,29209.0,2.4096675863564622e-05
rehoboth beach,DE,sussex,12,38.7,-75.1,10005.0,0.0001325317172496054
reidsville,NC,rockingham,6,36.3,-79.6,37157.0,6.024168965891155e-05
renick,WV,greenbrier,6,38.0,-80.3,54025.0,6.024168965891155e-05
renner,SD,minnehaha,2,43.7,-96.8,46099.0,1.2048337931782311e-05
renovo,PA,clinton,275,41.4,-77.9,42035.0,0.003301244593308353
republic,MO,greene,18,37.1,-93.5,29077.0,0.00020482174484029927
reston,VA,fairfax,100,38.9,-77.3,51059.0,0.0011927854552464489
reva,VA,madison,1,38.5,-78.2,51113.0,0.0
revere,MA,suffolk,3,42.4,-71.0,25025.0,2.4096675863564622e-05
reynoldsburg,OH,franklin,15,40.0,-82.8,39049.0,0.00016867673104495234
rhinelander,WI,oneida,24,45.6,-89.4,55085.0,0.00027711177243099316
rhodes,IA,marshall,8,41.9,-93.2,19127.0,8.433836552247617e-05
rhome,TX,wise,6,33.1,-97.5,48497.0,6.024168965891155e-05
rice,TX,navarro,1,32.2,-96.5,48349.0,0.0
richardson,TX,dallas,42,33.0,-96.7,48113.0,0.0004939818552030747
richboro,PA,bucks,2,40.2,-75.0,42017.0,1.2048337931782311e-05
richmond,CA,contra costa,102,38.0,-122.3,6013.0,0.0012168821311100133
richmond,KY,madison,67,37.7,-84.4,21151.0,0.0007951903034976325
richmond,MA,berkshire,3,42.4,-73.4,25003.0,2.4096675863564622e-05
richmond,MI,macomb,2,42.8,-82.8,26099.0,1.2048337931782311e-05
richmond,MN,stearns,10,45.4,-94.5,27145.0,0.0001084350413860408
richmond,TX,fort bend,162,29.7,-95.8,48157.0,0.001939782407016952
richmond,VA,chesterfield,168,37.5,-77.4,51041.0,0.002012072434607646
richmond,VA,henrico,168,37.5,-77.4,51087.0,0.002012072434607646
richmond,VA,richmond city,744,37.5,-77.4,51760.0,0.008951915083314256
richmond hill,GA,bryan,14,31.9,-81.2,13029.0,0.00015662839311317005
richwood,OH,union,9,40.4,-83.3,39159.0,9.638670345425849e-05
ridgedale,MO,taney,1,36.5,-93.3,29213.0,0.0
ridgefield,CT,fairfield,36,41.3,-73.5,9001.0,0.0004216918276123809
ridgefield park,NJ,bergen,14,40.9,-74.0,34003.0,0.00015662839311317005
ridgeland,MS,madison,1,32.4,-90.1,28089.0,0.0
ridgeland,SC,jasper,10,32.5,-81.0,45053.0,0.0001084350413860408
ridgely,MD,caroline,1,38.9,-75.8,24011.0,0.0
ridgewood,NJ,bergen,13,41.0,-74.1,34003.0,0.00014458005518138773
ridgewood,NY,queens,25,40.7,-73.9,36081.0,0.00028916011036277545
rincon,GA,effingham,2,32.3,-81.2,13103.0,1.2048337931782311e-05
rindge,NH,cheshire,30,42.8,-72.0,33005.0,0.000349401800021687
ringgold,GA,catoosa,2,35.0,-85.2,13047.0,1.2048337931782311e-05
ringoes,NJ,hunterdon,36,40.5,-74.8,34019.0,0.0004216918276123809
ringwood,IL,mchenry,80,42.4,-88.3,17111.0,0.0009518186966108026
ringwood,OK,major,1,36.4,-98.2,40093.0,0.0
rio vista,CA,solano,1,38.2,-121.7,6095.0,0.0
ripon,WI,fond du lac,1,43.8,-88.8,55039.0,0.0
river forest,IL,cook,10,41.9,-87.8,17031.0,0.0001084350413860408
riverdale,MD,prince georges,6,39.0,-76.9,,6.024168965891155e-05
riverhead,NY,suffolk,3,40.9,-72.7,36103.0,2.4096675863564622e-05
riverside,CA,riverside,88,34.0,-117.3,6065.0,0.0010482054000650611
riverside,IA,washington,3,41.5,-91.5,19183.0,2.4096675863564622e-05
riverside,IL,cook,9,41.8,-87.8,17031.0,9.638670345425849e-05
riverton,IL,sangamon,4,39.9,-89.5,17167.0,3.614501379534693e-05
riverview,FL,hillsborough,4,27.9,-82.3,12057.0,3.614501379534693e-05
roan mountain,TN,carter,4,36.2,-82.0,47019.0,3.614501379534693e-05
roanoke,TX,denton,15,33.0,-97.2,48121.0,0.00016867673104495234
roanoke,VA,botetourt,42,37.2,-79.9,51023.0,0.0004939818552030747
roanoke,VA,roanoke,126,37.2,-79.9,51161.0,0.0015060422414727888
roanoke,VA,roanoke city,189,37.2,-79.9,51770.0,0.0022650875311750742
roanoke,VA,salem,42,37.2,-79.9,,0.0004939818552030747
roanoke rapids,NC,halifax,4,36.4,-77.7,37083.0,3.614501379534693e-05
robbinsville,NC,graham,16,35.4,-83.9,37075.0,0.00018072506897673466
robertsdale,AL,baldwin,65,30.5,-87.6,1003.0,0.0007710936276340679
robertsville,MO,franklin,2,38.4,-90.8,29071.0,1.2048337931782311e-05
rochester,IN,fulton,62,41.0,-86.2,18049.0,0.000734948613838721
rochester,MI,oakland,98,42.7,-83.2,26125.0,0.0011686887793828842
rochester,MN,olmsted,22,44.0,-92.5,27109.0,0.0002530150965674285
rochester,NY,monroe,253,43.2,-77.6,36055.0,0.0030361811588091423
rock hill,SC,york,6,34.9,-81.2,45091.0,6.024168965891155e-05
rockaway park,NY,queens,10,40.6,-73.8,36081.0,0.0001084350413860408
rockbridge,OH,hocking,2,39.6,-82.5,39073.0,1.2048337931782311e-05
rockbridge baths,VA,rockbridge,75,37.9,-79.4,51163.0,0.0008915770069518909
rockfield,KY,warren,10,36.9,-86.6,21227.0,0.0001084350413860408
rockford,IA,floyd,1,43.1,-93.0,19067.0,0.0
rockford,IL,winnebago,115,42.3,-89.0,17201.0,0.0013735105242231834
rockford,MI,kent,18,43.1,-85.5,26081.0,0.00020482174484029927
rockford,OH,mercer,44,40.7,-84.6,39107.0,0.0005180785310666394
rockland,DE,new castle,1,39.8,-75.6,10003.0,0.0
rockledge,FL,brevard,2,28.3,-80.7,12009.0,1.2048337931782311e-05
rockmart,GA,polk,2,33.9,-84.7,13233.0,1.2048337931782311e-05
rockport,TX,aransas,280,28.0,-97.1,48007.0,0.0033614862829672645
rockville,MD,montgomery,16,39.1,-77.2,24031.0,0.00018072506897673466
rockwall,TX,rockwall,42,32.9,-96.5,48397.0,0.0004939818552030747
rockwood,MI,wayne,6,42.1,-83.2,26163.0,6.024168965891155e-05
rocky point,NC,pender,4,34.4,-77.8,37141.0,3.614501379534693e-05
rocky river,OH,cuyahoga,10,41.5,-81.8,39035.0,0.0001084350413860408
rogers,AR,benton,2,36.3,-94.1,5007.0,1.2048337931782311e-05
rogers,MN,hennepin,4,45.2,-93.6,27053.0,3.614501379534693e-05
rogersville,AL,lauderdale,2,34.8,-87.3,1077.0,1.2048337931782311e-05
rogersville,MO,webster,2,37.2,-93.0,29225.0,1.2048337931782311e-05
roland,AR,pulaski,32,34.8,-92.5,5119.0,0.0003734984758852516
rolling meadows,IL,cook,2,42.1,-88.0,17031.0,1.2048337931782311e-05
rollingstone,MN,winona,3,44.1,-91.8,27169.0,2.4096675863564622e-05
rome,GA,floyd,7,34.2,-85.2,13115.0,7.229002759069386e-05
ronks,PA,lancaster,3,40.0,-76.2,42071.0,2.4096675863564622e-05
rootstown,OH,portage,2,41.1,-81.2,39133.0,1.2048337931782311e-05
ropesville,TX,hockley,2,33.4,-102.2,48219.0,1.2048337931782311e-05
rose city,MI,ogemaw,5,44.5,-84.2,26129.0,4.8193351727129245e-05
roselle,IL,dupage,2,42.0,-88.1,17043.0,1.2048337931782311e-05
rosemead,CA,los angeles,12,34.1,-118.1,6037.0,0.0001325317172496054
rosemount,MN,dakota,2,44.7,-93.1,27037.0,1.2048337931782311e-05
rosenberg,TX,fort bend,6,29.5,-95.7,48157.0,6.024168965891155e-05
roslindale,MA,suffolk,128,42.3,-71.1,25025.0,0.0015301389173363535
rossville,TN,fayette,1,35.0,-89.5,47047.0,0.0
roswell,GA,fulton,6,34.1,-84.4,13121.0,6.024168965891155e-05
roswell,NM,chaves,20,33.4,-104.8,35005.0,0.0002289184207038639
rotonda west,FL,charlotte,9,26.9,-82.3,12015.0,9.638670345425849e-05
round mountain,TX,blanco,60,30.4,-98.3,48031.0,0.0007108519379751563
round pond,ME,lincoln,8,43.9,-69.5,23015.0,8.433836552247617e-05
round rock,TX,williamson,92,30.5,-97.6,48491.0,0.0010963987517921903
rowland heights,CA,los angeles,6,34.0,-117.9,6037.0,6.024168965891155e-05
roxbury,CT,litchfield,1,41.5,-73.3,9005.0,0.0
royal oak,MI,oakland,9,42.5,-83.1,26125.0,9.638670345425849e-05
royse city,TX,rockwall,18,33.0,-96.3,48397.0,0.00020482174484029927
royston,GA,franklin,2,34.3,-83.1,13119.0,1.2048337931782311e-05
rule,TX,haskell,480,33.2,-99.9,48207.0,0.005771153869323727
rushville,IL,schuyler,3,40.1,-90.6,17169.0,2.4096675863564622e-05
ruskin,FL,hillsborough,6,27.7,-82.4,12057.0,6.024168965891155e-05
russellville,AR,pope,7,35.3,-93.2,5115.0,7.229002759069386e-05
ruston,LA,lincoln,10,32.5,-92.7,,0.0001084350413860408
rutherfordton,NC,rutherford,6,35.4,-82.0,37161.0,6.024168965891155e-05
ruthven,IA,palo alto,8,43.1,-95.0,19147.0,8.433836552247617e-05
rutland,MA,worcester,1,42.3,-71.9,25027.0,0.0
rutland,VT,rutland,10,43.6,-73.0,50021.0,0.0001084350413860408
rye,NH,rockingham,10,43.0,-70.7,33015.0,0.0001084350413860408
s coffeyville,OK,nowata,14,37.0,-95.6,40105.0,0.00015662839311317005
sachse,TX,dallas,6,33.0,-96.6,48113.0,6.024168965891155e-05
sackets harbor,NY,jefferson,196,43.9,-76.1,36045.0,0.0023494258966975505
saco,ME,york,3,43.5,-70.5,23031.0,2.4096675863564622e-05
sacramento,CA,sacramento,18,38.6,-121.4,6067.0,0.00020482174484029927
safety harbor,FL,pinellas,18,28.0,-82.7,12103.0,0.00020482174484029927
saginaw,MI,saginaw,105,43.4,-84.0,26145.0,0.0012530271449053604
sahuarita,AZ,pima,2,31.9,-111.0,4019.0,1.2048337931782311e-05
saint albans,VT,franklin,10,44.8,-73.1,50011.0,0.0001084350413860408
saint albans,WV,kanawha,6,38.4,-81.8,54039.0,6.024168965891155e-05
saint amant,LA,ascension,7,30.3,-90.9,,7.229002759069386e-05
saint augustine,FL,st. johns,252,29.9,-81.3,12109.0,0.00302413282087736
saint bernard,LA,st. bernard,20,29.9,-89.8,,0.0002289184207038639
saint charles,IL,kane,30,42.0,-88.5,17089.0,0.000349401800021687
saint charles,MI,saginaw,4,43.3,-84.2,26145.0,3.614501379534693e-05
saint clair,MI,st. clair,5,42.8,-82.6,26147.0,4.8193351727129245e-05
saint cloud,FL,osceola,8,28.2,-81.3,12097.0,8.433836552247617e-05
saint cloud,MN,sherburne,5,45.5,-94.1,27141.0,4.8193351727129245e-05
saint cloud,MN,stearns,40,45.5,-94.1,27145.0,0.0004698851793395101
saint francis,KS,cheyenne,3,39.8,-101.8,20023.0,2.4096675863564622e-05
saint francisville,LA,west. feliciana,4,30.8,-91.4,,3.614501379534693e-05
saint hedwig,TX,bexar,2,29.5,-98.2,48029.0,1.2048337931782311e-05
saint helena island,SC,beaufort,6,32.3,-80.6,45013.0,6.024168965891155e-05
saint ignace,MI,mackinac,9,45.9,-84.8,26097.0,9.638670345425849e-05
saint john,IN,lake,18,41.5,-87.5,18089.0,0.00020482174484029927
saint johns,FL,st. johns,136,30.1,-81.6,12109.0,0.001626525620790612
saint johns,MI,clinton,1,43.0,-84.6,26037.0,0.0
saint joseph,IL,champaign,10,40.1,-88.0,17019.0,0.0001084350413860408
saint joseph,MI,berrien,140,42.1,-86.5,26021.0,0.0016747189725177412
saint joseph,MO,buchanan,66,39.8,-94.8,29021.0,0.0007831419655658502
saint leonard,MD,calvert,2,38.4,-76.5,24009.0,1.2048337931782311e-05
saint louis,MO,st. louis,25764,38.6,-90.4,29189.0,0.31040133013650767
saint louis,MO,st. louis city,4407,38.6,-90.4,29510.0,0.05308497692743286
saint martinville,LA,st. martin,9,30.2,-91.8,,9.638670345425849e-05
saint mary,MO,sainte genevieve,4,37.8,-89.9,,3.614501379534693e-05
saint marys,GA,camden,58,30.8,-81.6,13039.0,0.0006867552621115917
saint paul,MN,dakota,3157,44.9,-93.1,27037.0,0.03802455451270497
saint paul,MN,hennepin,861,44.9,-93.1,27053.0,0.010361570621332788
saint paul,MN,ramsey,12341,44.9,-93.1,27123.0,0.14867649007819372
saint paul,MN,washington,3157,44.9,-93.1,27163.0,0.03802455451270497
saint peter,MN,nicollet,2,44.3,-94.0,27103.0,1.2048337931782311e-05
saint peters,MO,st. charles,20,38.8,-90.6,29183.0,0.0002289184207038639
saint petersburg,FL,pinellas,4368,27.8,-82.7,12103.0,0.052615091748093354
saint simons island,GA,glynn,70,31.1,-81.4,13127.0,0.0008313353172929794
salado,TX,bell,22,30.9,-97.6,48027.0,0.0002530150965674285
salamanca,NY,cattaraugus,1,42.1,-78.7,36009.0,0.0
salem,MA,essex,3,42.5,-70.9,25009.0,2.4096675863564622e-05
salem,MO,dent,182,37.6,-91.5,29065.0,0.002180749165652598
salem,SC,oconee,2,34.8,-82.9,45073.0,1.2048337931782311e-05
salem,VA,salem,42,37.3,-80.1,,0.0004939818552030747
salem,WI,kenosha,4,42.6,-88.1,55059.0,3.614501379534693e-05
salida,CO,chaffee,21,38.5,-106.0,8015.0,0.0002409667586356462
salina,KS,saline,2,38.8,-97.6,20169.0,1.2048337931782311e-05
salinas,CA,monterey,10,36.7,-121.7,6053.0,0.0001084350413860408
salisbury,CT,litchfield,9,42.0,-73.4,9005.0,9.638670345425849e-05
salisbury,MA,essex,150,42.9,-70.8,25009.0,0.0017952023518355642
salisbury,MD,wicomico,2,38.3,-75.6,24045.0,1.2048337931782311e-05
salt lake city,UT,salt lake,840,40.8,-111.9,49035.0,0.010108555524765358
salt point,NY,dutchess,1,41.8,-73.8,36027.0,0.0
san angelo,TX,tom green,177,31.4,-100.5,48451.0,0.0021205074759936865
san antonio,NM,socorro,14,33.8,-106.9,35053.0,0.00015662839311317005
san antonio,TX,bexar,20480,29.6,-98.3,48029.0,0.24673791250496993
san antonio,TX,comal,1920,29.6,-98.3,48091.0,0.023120760491090252
san benito,TX,cameron,22,26.1,-97.6,48061.0,0.0002530150965674285
san clemente,CA,orange,1,33.4,-117.6,6059.0,0.0
san diego,CA,san diego,620,32.7,-117.3,6073.0,0.00745792117977325
san gabriel,CA,los angeles,2,34.1,-118.1,6037.0,1.2048337931782311e-05
san jose,CA,santa clara,12,37.2,-121.8,6085.0,0.0001325317172496054
san juan,TX,hidalgo,4,26.2,-98.1,48215.0,3.614501379534693e-05
san leandro,CA,alameda,5,37.7,-122.1,6001.0,4.8193351727129245e-05
san luis obispo,CA,san luis obispo,35,35.3,-120.7,6079.0,0.00040964348968059854
san marcos,CA,san diego,27,33.1,-117.2,6073.0,0.0003132567862263401
san marcos,TX,hays,6,29.8,-98.0,48209.0,6.024168965891155e-05
san marino,CA,los angeles,40,34.1,-118.1,6037.0,0.0004698851793395101
san pedro,CA,los angeles,88,33.7,-118.3,6037.0,0.0010482054000650611
san rafael,CA,marin,36,38.0,-122.5,6041.0,0.0004216918276123809
san ramon,CA,contra costa,1,37.8,-122.0,6013.0,0.0
san simon,AZ,cochise,28,31.9,-109.2,4003.0,0.0003253051241581224
sand creek,MI,lenawee,100,41.8,-84.1,26091.0,0.0011927854552464489
sand springs,OK,tulsa,144,36.1,-96.3,40143.0,0.0017229123242448704
sandersville,GA,washington,4,33.0,-82.9,13303.0,3.614501379534693e-05
sandia park,NM,bernalillo,6,35.2,-106.4,35001.0,6.024168965891155e-05
sandown,NH,rockingham,1,42.9,-71.2,33015.0,0.0
sandwich,MA,barnstable,5,41.7,-70.5,25001.0,4.8193351727129245e-05
sandy spring,MD,montgomery,3,39.1,-77.0,24031.0,2.4096675863564622e-05
sanford,MI,midland,4,43.7,-84.4,26111.0,3.614501379534693e-05
sanford,NC,lee,24,35.5,-79.1,37105.0,0.00027711177243099316
sanger,TX,denton,25,33.4,-97.3,48121.0,0.00028916011036277545
sanibel,FL,lee,22,26.4,-82.1,12071.0,0.0002530150965674285
santa barbara,CA,santa barbara,21,34.4,-119.7,6083.0,0.0002409667586356462
santa clara,NM,grant,24,32.8,-108.2,35017.0,0.00027711177243099316
santa cruz,CA,santa cruz,104,37.0,-122.0,6087.0,0.001240978806973578
santa fe,NM,santa fe,480,35.7,-105.9,35049.0,0.005771153869323727
santa fe,TX,galveston,27,29.4,-95.1,48167.0,0.0003132567862263401
santa margarita,CA,san luis obispo,16,35.4,-120.6,6079.0,0.00018072506897673466
santa paula,CA,ventura,1,34.4,-119.1,6111.0,0.0
santa rosa,CA,sonoma,16,38.5,-122.7,6097.0,0.00018072506897673466
santee,CA,san diego,2,32.8,-117.0,6073.0,1.2048337931782311e-05
sapulpa,OK,creek,6,36.0,-96.1,40037.0,6.024168965891155e-05
saranac,MI,ionia,8,43.0,-85.2,26067.0,8.433836552247617e-05
saranac lake,NY,franklin,3,44.4,-74.2,36033.0,2.4096675863564622e-05
sarasota,FL,manatee,16,27.3,-82.5,12081.0,0.00018072506897673466
sarasota,FL,sarasota,48,27.3,-82.5,12115.0,0.0005662718827937686
saratoga springs,NY,saratoga,84,43.1,-73.8,36091.0,0.0010000120483379317
sarcoxie,MO,jasper,1,37.0,-94.1,29097.0,0.0
satellite beach,FL,brevard,78,28.2,-80.6,12009.0,0.0009277220207472379
satsuma,FL,putnam,7,29.6,-81.7,12107.0,7.229002759069386e-05
saugatuck,MI,allegan,15,42.7,-86.2,26005.0,0.00016867673104495234
saugus,MA,essex,3,42.5,-71.0,25009.0,2.4096675863564622e-05
savage,MN,scott,4,44.8,-93.4,27139.0,3.614501379534693e-05
savannah,GA,chatham,590,32.1,-81.1,13051.0,0.007096471041819781
sawyer,MI,berrien,22,41.9,-86.6,26021.0,0.0002530150965674285
saxon,WI,iron,6,46.5,-90.4,55051.0,6.024168965891155e-05
saxonburg,PA,butler,2,40.8,-79.8,42019.0,1.2048337931782311e-05
scandinavia,WI,waupaca,1,44.5,-89.2,55135.0,0.0
scarborough,ME,cumberland,4,43.6,-70.3,23005.0,3.614501379534693e-05
scarsdale,NY,westchester,12,41.0,-73.8,36119.0,0.0001325317172496054
schaghticoke,NY,rensselaer,2,42.9,-73.6,36083.0,1.2048337931782311e-05
schaumburg,IL,cook,52,42.0,-88.1,17031.0,0.0006144652345208978
schellsburg,PA,bedford,5265,40.1,-78.7,42009.0,0.06342245087290209
schenectady,NY,schenectady,91,42.8,-74.0,36093.0,0.001084350413860408
schererville,IN,lake,5,41.5,-87.5,18089.0,4.8193351727129245e-05
schertz,TX,guadalupe,45,29.6,-98.3,48187.0,0.0005301268689984216
schofield,WI,marathon,75,44.9,-89.5,55073.0,0.0008915770069518909
schuylkill haven,PA,schuylkill,5,40.6,-76.2,42107.0,4.8193351727129245e-05
schwenksville,PA,montgomery,15,40.2,-75.5,42091.0,0.00016867673104495234
scotland,MD,st. marys,16,38.0,-76.3,,0.00018072506897673466
scott,AR,pulaski,4,34.7,-92.0,5119.0,3.614501379534693e-05
scott,LA,lafayette,3,30.2,-92.1,,2.4096675863564622e-05
scottsdale,AZ,maricopa,4,33.5,-111.9,4013.0,3.614501379534693e-05
scottsville,KY,allen,45,36.7,-86.1,21003.0,0.0005301268689984216
scottsville,NY,monroe,24,43.0,-77.7,36055.0,0.00027711177243099316
scottsville,VA,albemarle,7,37.8,-78.5,51003.0,7.229002759069386e-05
scranton,KS,osage,5,38.8,-95.7,20139.0,4.8193351727129245e-05
scranton,PA,lackawanna,16,41.4,-75.6,42069.0,0.00018072506897673466
screven,GA,wayne,1,31.6,-82.0,13305.0,0.0
seabrook,TX,harris,12,29.6,-95.0,48201.0,0.0001325317172496054
seadrift,TX,calhoun,3,28.4,-96.7,48057.0,2.4096675863564622e-05
seaford,VA,york,7,37.2,-76.5,51199.0,7.229002759069386e-05
sealy,TX,austin,4,29.8,-96.1,48015.0,3.614501379534693e-05
seaside park,NJ,ocean,12,39.9,-74.1,34029.0,0.0001325317172496054
sebastian,FL,brevard,18,27.8,-80.5,12009.0,0.00020482174484029927
sebastian,FL,indian river,6,27.8,-80.5,12061.0,6.024168965891155e-05
sebastopol,CA,sonoma,2,38.3,-122.8,6097.0,1.2048337931782311e-05
sebring,FL,highlands,4,27.5,-81.4,12055.0,3.614501379534693e-05
sedalia,CO,douglas,2,39.2,-105.3,8035.0,1.2048337931782311e-05
sedona,AZ,coconino,2,34.8,-111.8,4005.0,1.2048337931782311e-05
sedona,AZ,yavapai,2,34.8,-111.8,4025.0,1.2048337931782311e-05
seffner,FL,hillsborough,4,28.0,-82.3,12057.0,3.614501379534693e-05
seguin,TX,guadalupe,444,29.5,-98.0,48187.0,0.005337413703779563
selden,NY,suffolk,20,40.9,-73.0,36103.0,0.0002289184207038639
selma,OR,josephine,2,42.2,-123.7,41033.0,1.2048337931782311e-05
seminole,FL,pinellas,58,27.8,-82.8,12103.0,0.0006867552621115917
seneca,SC,oconee,28,34.7,-82.9,45073.0,0.0003253051241581224
seneca falls,NY,seneca,6,43.0,-76.7,36099.0,6.024168965891155e-05
seney,MI,schoolcraft,3,46.3,-86.0,26153.0,2.4096675863564622e-05
senoia,GA,coweta,1,33.3,-84.6,13077.0,0.0
