City,State/Province,County,Date,Latitude,Longitude,year,month,day,Count,season
Miami,FL,MIAMI-DADE,2021-12-02,25.6,-80.5,2021,12,2,68,Winter
Ochopee,FL,MIAMI-DADE,2021-12-02,25.9,-81.0,2021,12,2,6,Winter
Boynton Beach,FL,PALM BEACH,2021-12-02,26.5,-80.1,2021,12,2,12,Winter
Harker Heights,TX,BELL,2021-12-02,31.0,-97.6,2021,12,2,3,Winter
Jacksonville,FL,SAINT JOHNS,2021-12-02,30.3,-81.6,2021,12,2,12,Winter
Beaufort,SC,BEAUFORT,2021-12-02,32.4,-80.7,2021,12,2,5,Winter
Kerrville,TX,KERR,2021-12-02,30.0,-99.1,2021,12,2,1,Winter
Jupiter,FL,PALM BEACH,2021-12-02,26.9,-80.2,2021,12,2,4,Winter
Titusville,FL,BREVARD,2021-12-02,28.6,-80.9,2021,12,2,2,Winter
North Palm Beach,FL,PALM BEACH,2021-12-02,26.8,-80.1,2021,12,2,42,Winter
Beverly Hills,FL,CITRUS,2021-12-02,28.9,-82.5,2021,12,2,2,Winter
Pensacola,FL,ESCAMBIA,2021-12-02,30.3,-87.5,2021,12,2,9,Winter
Houston,TX,FORT BEND,2021-12-02,29.9,-95.6,2021,12,2,1,Winter
Port Saint Joe,FL,GULF,2021-12-02,29.9,-85.4,2021,12,2,5,Winter
Augusta,GA,COLUMBIA,2021-12-02,33.5,-82.0,2021,12,2,2,Winter
Auburndale,FL,POLK,2021-12-02,28.1,-81.8,2021,12,2,1,Winter
Mandeville,LA,SAINT TAMMANY,2021-12-02,30.4,-90.1,2021,12,2,12,Winter
New Port Richey,FL,PASCO,2021-12-02,28.2,-82.7,2021,12,2,6,Winter
Houston,TX,FORT BEND,2021-12-02,29.8,-95.4,2021,12,2,9,Winter
Houston,TX,FORT BEND,2021-12-02,29.7,-95.5,2021,12,2,3,Winter
Monmouth Beach,NJ,MONMOUTH,2021-12-02,40.3,-74.0,2021,12,2,2,Winter
Leander,TX,TRAVIS,2021-12-02,30.5,-98.0,2021,12,2,4,Winter
Palm Harbor,FL,PINELLAS,2021-12-02,28.1,-82.8,2021,12,2,6,Winter
Augusta,GA,RICHMOND,2021-12-02,33.5,-82.0,2021,12,2,4,Winter
Spring,TX,HARRIS,2021-12-02,30.1,-95.5,2021,12,2,4,Winter
Houston,TX,HARRIS,2021-12-02,29.9,-95.6,2021,12,2,43,Winter
Houston,TX,HARRIS,2021-12-02,29.8,-95.4,2021,12,2,387,Winter
Navarre,FL,SANTA ROSA,2021-12-02,30.4,-86.9,2021,12,2,2,Winter
San Angelo,TX,TOM GREEN,2021-12-02,31.4,-100.5,2021,12,2,3,Winter
Jacksonville,FL,DUVAL,2021-12-02,30.2,-81.5,2021,12,2,22,Winter
Jacksonville,FL,DUVAL,2021-12-02,30.3,-81.8,2021,12,2,22,Winter
Jacksonville,FL,DUVAL,2021-12-02,30.3,-81.6,2021,12,2,66,Winter
Houston,TX,HARRIS,2021-12-02,29.7,-95.5,2021,12,2,129,Winter
Englewood,FL,SARASOTA,2021-12-02,26.9,-82.3,2021,12,2,6,Winter
Panama City Beach,FL,BAY,2021-12-02,30.2,-85.8,2021,12,2,10,Winter
Atlantic Beach,FL,DUVAL,2021-12-02,30.3,-81.4,2021,12,2,10,Winter
Anna,TX,COLLIN,2021-12-02,33.3,-96.6,2021,12,2,6,Winter
Orange Beach,AL,BALDWIN,2021-12-02,30.3,-87.6,2021,12,2,6,Winter
Palm Beach Gardens,FL,PALM BEACH,2021-12-02,26.8,-80.1,2021,12,2,14,Winter
Dover,FL,HILLSBOROUGH,2021-12-02,28.0,-82.2,2021,12,2,1,Winter
Port Neches,TX,JEFFERSON,2021-12-02,30.0,-94.0,2021,12,2,1,Winter
Richmond Hill,GA,BRYAN,2021-12-02,31.9,-81.2,2021,12,2,1,Winter
Marble Falls,TX,BURNET,2021-12-02,30.6,-98.3,2021,12,2,10,Winter
Driftwood,TX,HAYS,2021-12-02,30.1,-98.0,2021,12,2,2,Winter
Port Charlotte,FL,CHARLOTTE,2021-12-02,26.9,-82.2,2021,12,2,15,Winter
Port Arthur,TX,JEFFERSON,2021-12-02,29.9,-94.0,2021,12,2,8,Winter
San Antonio,TX,BEXAR,2021-12-02,29.6,-98.5,2021,12,2,96,Winter
San Antonio,TX,BEXAR,2021-12-02,29.5,-98.4,2021,12,2,32,Winter
San Antonio,TX,BEXAR,2021-12-02,29.5,-98.5,2021,12,2,96,Winter
West Palm Beach,FL,PALM BEACH,2021-12-02,26.7,-80.1,2021,12,2,24,Winter
Mckinney,TX,COLLIN,2021-12-02,33.2,-96.7,2021,12,2,3,Winter
Arlington,TX,TARRANT,2021-12-02,32.7,-97.1,2021,12,2,6,Winter
Gainesville,FL,ALACHUA,2021-12-02,29.7,-82.4,2021,12,2,8,Winter
Rice,TX,NAVARRO,2021-12-02,32.2,-96.5,2021,12,2,1,Winter
Lafayette,LA,LAFAYETTE,2021-12-02,30.2,-92.1,2021,12,2,9,Winter
Lafayette,LA,LAFAYETTE,2021-12-02,30.1,-92.1,2021,12,2,3,Winter
Spring,TX,MONTGOMERY,2021-12-02,30.1,-95.5,2021,12,2,6,Winter
Englewood,FL,CHARLOTTE,2021-12-02,26.9,-82.3,2021,12,2,6,Winter
Riverview,FL,HILLSBOROUGH,2021-12-02,27.9,-82.3,2021,12,2,1,Winter
Shreveport,LA,CADDO,2021-12-02,32.4,-93.7,2021,12,2,27,Winter
Oldsmar,FL,PINELLAS,2021-12-02,28.0,-82.7,2021,12,2,1,Winter
Mckinney,TX,COLLIN,2021-12-02,33.2,-96.6,2021,12,2,3,Winter
Angleton,TX,BRAZORIA,2021-12-02,29.2,-95.4,2021,12,2,21,Winter
Leander,TX,WILLIAMSON,2021-12-02,30.5,-98.0,2021,12,2,3,Winter
San Antonio,TX,COMAL,2021-12-02,29.6,-98.5,2021,12,2,9,Winter
Lady Lake,FL,LAKE,2021-12-02,28.9,-81.9,2021,12,2,8,Winter
Oxford,MS,LAFAYETTE,2021-12-02,34.4,-89.6,2021,12,2,3,Winter
Fort Worth,TX,TARRANT,2021-12-02,32.8,-97.3,2021,12,2,245,Winter
El Segundo,CA,LOS ANGELES,2021-12-02,33.9,-118.4,2021,12,2,15,Winter
Ormond Beach,FL,VOLUSIA,2021-12-02,29.3,-81.1,2021,12,2,1,Winter
Savannah,GA,CHATHAM,2021-12-02,32.0,-81.1,2021,12,2,10,Winter
Saint Petersburg,FL,PINELLAS,2021-12-02,27.8,-82.6,2021,12,2,104,Winter
Saint Petersburg,FL,PINELLAS,2021-12-02,27.8,-82.7,2021,12,2,104,Winter
Bradenton Beach,FL,MANATEE,2021-12-02,27.5,-82.7,2021,12,2,6,Winter
Savannah,GA,CHATHAM,2021-12-02,31.9,-81.0,2021,12,2,10,Winter
Jacksonville,FL,SAINT JOHNS,2021-12-02,30.2,-81.5,2021,12,2,4,Winter
Punta Gorda,FL,CHARLOTTE,2021-12-02,27.0,-82.0,2021,12,2,6,Winter
Tampa,FL,HILLSBOROUGH,2021-12-02,28.0,-82.6,2021,12,2,84,Winter
Tampa,FL,HILLSBOROUGH,2021-12-02,28.0,-82.5,2021,12,2,56,Winter
Tampa,FL,HILLSBOROUGH,2021-12-02,28.1,-82.4,2021,12,2,28,Winter
Tampa,FL,HILLSBOROUGH,2021-12-02,28.2,-82.4,2021,12,2,56,Winter
Abbeville,LA,VERMILION,2021-12-02,30.0,-92.2,2021,12,2,3,Winter
Satellite Beach,FL,BREVARD,2021-12-02,28.2,-80.6,2021,12,2,12,Winter
Pensacola,FL,ESCAMBIA,2021-12-02,30.5,-87.2,2021,12,2,18,Winter
Pensacola,FL,ESCAMBIA,2021-12-02,30.4,-87.3,2021,12,2,9,Winter
Pensacola,FL,ESCAMBIA,2021-12-02,30.3,-87.4,2021,12,2,9,Winter
New Iberia,LA,IBERIA,2021-12-02,30.0,-91.8,2021,12,2,1,Winter
Melbourne Beach,FL,BREVARD,2021-12-02,27.9,-80.5,2021,12,2,24,Winter
Port O Connor,TX,CALHOUN,2021-12-02,28.4,-96.4,2021,12,2,2,Winter
San Antonio,TX,COMAL,2021-12-02,29.5,-98.5,2021,12,2,9,Winter
Liberty Hill,TX,WILLIAMSON,2021-12-02,30.7,-97.9,2021,12,2,1,Winter
Tyler,TX,SMITH,2021-12-02,32.3,-95.1,2021,12,2,20,Winter
Pearland,TX,BRAZORIA,2021-12-02,29.6,-95.3,2021,12,2,9,Winter
San Leandro,CA,ALAMEDA,2021-12-02,37.7,-122.1,2021,12,2,1,Winter
New Orleans,LA,JEFFERSON,2021-12-02,29.9,-90.1,2021,12,2,6,Winter
Mission,TX,HIDALGO,2021-12-02,26.2,-98.3,2021,12,2,12,Winter
Jacksonville,FL,SAINT JOHNS,2021-12-02,30.3,-81.8,2021,12,2,4,Winter
Humble,TX,HARRIS,2021-12-02,30.0,-95.2,2021,12,2,4,Winter
New Orleans,LA,ORLEANS,2021-12-02,29.9,-90.1,2021,12,2,24,Winter
Winter Springs,FL,SEMINOLE,2021-12-02,28.7,-81.2,2021,12,2,3,Winter
New Orleans,LA,ORLEANS,2021-12-02,30.0,-90.1,2021,12,2,48,Winter
Sugar Land,TX,FORT BEND,2021-12-02,29.7,-95.6,2021,12,2,3,Winter
Clearwater,FL,PINELLAS,2021-12-02,28.0,-82.8,2021,12,2,3,Winter
San Antonio,TX,COMAL,2021-12-02,29.5,-98.4,2021,12,2,3,Winter
Slidell,LA,SAINT TAMMANY,2021-12-02,30.3,-89.8,2021,12,2,8,Winter
Fort White,FL,COLUMBIA,2021-12-02,29.9,-82.8,2021,12,2,1,Winter
Gulf Breeze,FL,SANTA ROSA,2021-12-02,30.3,-87.2,2021,12,2,3,Winter
Gulf Breeze,FL,SANTA ROSA,2021-12-02,30.4,-87.2,2021,12,2,9,Winter
New Orleans,LA,JEFFERSON,2021-12-02,30.0,-90.1,2021,12,2,12,Winter
Chokoloskee,FL,COLLIER,2021-12-02,25.8,-81.4,2021,12,2,2,Winter
Allen,TX,COLLIN,2021-12-02,33.1,-96.6,2021,12,2,12,Winter
San Antonio,TX,COMAL,2021-12-03,29.5,-98.5,2021,12,3,6,Winter
Wellington,FL,PALM BEACH,2021-12-03,26.7,-80.3,2021,12,3,14,Winter
San Antonio,TX,COMAL,2021-12-03,29.5,-98.7,2021,12,3,6,Winter
San Antonio,TX,COMAL,2021-12-03,29.5,-98.6,2021,12,3,6,Winter
Wesley Chapel,FL,PASCO,2021-12-03,28.2,-82.3,2021,12,3,6,Winter
Ormond Beach,FL,VOLUSIA,2021-12-03,29.3,-81.1,2021,12,3,1,Winter
Marshall,IL,CLARK,2021-12-03,39.4,-87.7,2021,12,3,5,Winter
West Palm Beach,FL,PALM BEACH,2021-12-03,26.7,-80.1,2021,12,3,48,Winter
Tucson,AZ,PIMA,2021-12-03,32.2,-110.9,2021,12,3,19,Winter
San Antonio,TX,COMAL,2021-12-03,29.7,-98.6,2021,12,3,3,Winter
Mesquite,TX,DALLAS,2021-12-03,32.8,-96.6,2021,12,3,2,Winter
Ennis,TX,ELLIS,2021-12-03,32.3,-96.6,2021,12,3,2,Winter
New Orleans,LA,ORLEANS,2021-12-03,29.9,-90.1,2021,12,3,72,Winter
San Juan,TX,HIDALGO,2021-12-03,26.2,-98.1,2021,12,3,2,Winter
Pearland,TX,BRAZORIA,2021-12-03,29.6,-95.3,2021,12,3,3,Winter
Winter Park,FL,ORANGE,2021-12-03,28.6,-81.4,2021,12,3,2,Winter
New Orleans,LA,JEFFERSON,2021-12-03,29.9,-90.1,2021,12,3,18,Winter
Fort Myers,FL,LEE,2021-12-03,26.4,-81.8,2021,12,3,16,Winter
Flagler Beach,FL,FLAGLER,2021-12-03,29.5,-81.1,2021,12,3,2,Winter
New Iberia,LA,IBERIA,2021-12-03,30.0,-91.8,2021,12,3,2,Winter
North Port,FL,SARASOTA,2021-12-03,27.1,-82.2,2021,12,3,15,Winter
Acworth,GA,COBB,2021-12-03,34.1,-84.7,2021,12,3,2,Winter
Acworth,GA,CHEROKEE,2021-12-03,34.1,-84.7,2021,12,3,1,Winter
Savannah,GA,CHATHAM,2021-12-03,32.0,-81.1,2021,12,3,20,Winter
Abita Springs,LA,SAINT TAMMANY,2021-12-03,30.5,-90.0,2021,12,3,1,Winter
Pensacola,FL,ESCAMBIA,2021-12-03,30.4,-87.3,2021,12,3,9,Winter
Longwood,FL,SEMINOLE,2021-12-03,28.7,-81.5,2021,12,3,3,Winter
Oak Island,NC,BRUNSWICK,2021-12-03,33.9,-78.2,2021,12,3,24,Winter
Houston,TX,HARRIS,2021-12-03,29.6,-95.1,2021,12,3,43,Winter
Houston,TX,HARRIS,2021-12-03,29.7,-95.6,2021,12,3,43,Winter
Katy,TX,FORT BEND,2021-12-03,29.7,-95.8,2021,12,3,2,Winter
Ponte Vedra Beach,FL,SAINT JOHNS,2021-12-03,30.2,-81.4,2021,12,3,3,Winter
Jasper,GA,PICKENS,2021-12-03,34.4,-84.5,2021,12,3,2,Winter
Hitchcock,TX,GALVESTON,2021-12-03,29.3,-94.9,2021,12,3,8,Winter
Mansfield,TX,TARRANT,2021-12-03,32.6,-97.1,2021,12,3,8,Winter
Palm Beach,FL,PALM BEACH,2021-12-03,26.7,-80.0,2021,12,3,39,Winter
Palm Beach Gardens,FL,PALM BEACH,2021-12-03,26.8,-80.1,2021,12,3,14,Winter
Jekyll Island,GA,GLYNN,2021-12-03,31.1,-81.4,2021,12,3,2,Winter
League City,TX,GALVESTON,2021-12-03,29.5,-95.1,2021,12,3,2,Winter
Houston,TX,HARRIS,2021-12-03,29.8,-95.3,2021,12,3,43,Winter
Houston,TX,HARRIS,2021-12-03,29.8,-95.4,2021,12,3,215,Winter
Houston,TX,HARRIS,2021-12-03,29.8,-95.5,2021,12,3,43,Winter
Houston,TX,HARRIS,2021-12-03,29.7,-95.4,2021,12,3,86,Winter
Mandeville,LA,SAINT TAMMANY,2021-12-03,30.4,-90.1,2021,12,3,6,Winter
Houston,TX,HARRIS,2021-12-03,29.7,-95.5,2021,12,3,172,Winter
Port Neches,TX,JEFFERSON,2021-12-03,30.0,-94.0,2021,12,3,1,Winter
Wellington,FL,PALM BEACH,2021-12-03,26.6,-80.3,2021,12,3,7,Winter
Mason,TX,MASON,2021-12-03,30.7,-99.2,2021,12,3,2,Winter
Orlando,FL,ORANGE,2021-12-03,28.6,-81.4,2021,12,3,23,Winter
Stuart,FL,MARTIN,2021-12-03,27.2,-80.2,2021,12,3,2,Winter
Rockport,TX,ARANSAS,2021-12-03,28.1,-97.1,2021,12,3,4,Winter
Jacksonville,FL,DUVAL,2021-12-03,30.3,-81.6,2021,12,3,22,Winter
Jacksonville,FL,DUVAL,2021-12-03,30.3,-81.7,2021,12,3,22,Winter
Jacksonville,FL,DUVAL,2021-12-03,30.3,-81.8,2021,12,3,22,Winter
Miami,FL,MIAMI-DADE,2021-12-03,25.6,-80.5,2021,12,3,136,Winter
Miami,FL,MIAMI-DADE,2021-12-03,25.8,-80.2,2021,12,3,204,Winter
Key Largo,FL,MONROE,2021-12-03,25.1,-80.4,2021,12,3,4,Winter
Valrico,FL,HILLSBOROUGH,2021-12-03,27.9,-82.2,2021,12,3,1,Winter
Houston,TX,FORT BEND,2021-12-03,29.6,-95.1,2021,12,3,1,Winter
Houston,TX,FORT BEND,2021-12-03,29.7,-95.6,2021,12,3,1,Winter
Houston,TX,FORT BEND,2021-12-03,29.7,-95.5,2021,12,3,4,Winter
Houston,TX,FORT BEND,2021-12-03,29.7,-95.4,2021,12,3,2,Winter
Houston,TX,FORT BEND,2021-12-03,29.8,-95.5,2021,12,3,1,Winter
The Villages,FL,SUMTER,2021-12-03,28.9,-82.0,2021,12,3,4,Winter
Grand Prairie,TX,DALLAS,2021-12-03,32.8,-97.0,2021,12,3,1,Winter
Clermont,FL,LAKE,2021-12-03,28.6,-81.7,2021,12,3,3,Winter
Okeechobee,FL,OKEECHOBEE,2021-12-03,27.1,-80.9,2021,12,3,4,Winter
Gulfport,MS,HARRISON,2021-12-03,30.4,-89.1,2021,12,3,28,Winter
Gulf Shores,AL,BALDWIN,2021-12-03,30.3,-87.6,2021,12,3,5,Winter
Gulf Shores,AL,BALDWIN,2021-12-03,30.3,-87.7,2021,12,3,1,Winter
Killeen,TX,BELL,2021-12-03,31.0,-97.8,2021,12,3,3,Winter
Tampa,FL,HILLSBOROUGH,2021-12-03,28.0,-82.6,2021,12,3,28,Winter
Tampa,FL,HILLSBOROUGH,2021-12-03,27.9,-82.5,2021,12,3,28,Winter
Jacksonville,FL,SAINT JOHNS,2021-12-03,30.3,-81.8,2021,12,3,4,Winter
Jacksonville,FL,SAINT JOHNS,2021-12-03,30.3,-81.7,2021,12,3,4,Winter
Metairie,LA,JEFFERSON,2021-12-03,30.0,-90.1,2021,12,3,6,Winter
Saint Petersburg,FL,PINELLAS,2021-12-03,27.7,-82.7,2021,12,3,104,Winter
Boynton Beach,FL,PALM BEACH,2021-12-03,26.5,-80.1,2021,12,3,12,Winter
Houston,TX,FORT BEND,2021-12-03,29.8,-95.4,2021,12,3,5,Winter
Saint Petersburg,FL,PINELLAS,2021-12-03,27.8,-82.6,2021,12,3,26,Winter
Kissimmee,FL,POLK,2021-12-03,28.3,-81.4,2021,12,3,2,Winter
Daphne,AL,BALDWIN,2021-12-03,30.6,-87.8,2021,12,3,1,Winter
Jacksonville,FL,SAINT JOHNS,2021-12-03,30.3,-81.6,2021,12,3,4,Winter
Superior,AZ,PINAL,2021-12-03,33.3,-111.2,2021,12,3,2,Winter
Sunset Beach,NC,BRUNSWICK,2021-12-03,33.9,-78.5,2021,12,3,3,Winter
Rotonda West,FL,CHARLOTTE,2021-12-03,26.9,-82.3,2021,12,3,9,Winter
Groveland,FL,LAKE,2021-12-03,28.6,-81.9,2021,12,3,1,Winter
Missouri City,TX,FORT BEND,2021-12-03,29.6,-95.6,2021,12,3,6,Winter
Kissimmee,FL,OSCEOLA,2021-12-03,28.3,-81.4,2021,12,3,5,Winter
Houston,TX,FORT BEND,2021-12-03,29.8,-95.3,2021,12,3,1,Winter
North Myrtle Beach,SC,HORRY,2021-12-03,33.8,-78.6,2021,12,3,11,Winter
Clearwater,FL,PINELLAS,2021-12-03,28.0,-82.8,2021,12,3,3,Winter
Orange Park,FL,CLAY,2021-12-03,30.1,-81.7,2021,12,3,2,Winter
Gonzales,LA,ASCENSION,2021-12-03,30.3,-90.9,2021,12,3,1,Winter
Red Oak,TX,ELLIS,2021-12-03,32.5,-96.9,2021,12,3,4,Winter
Lake Charles,LA,CALCASIEU,2021-12-03,30.2,-93.2,2021,12,3,8,Winter
Canyon Lake,TX,COMAL,2021-12-03,29.9,-98.2,2021,12,3,4,Winter
San Antonio,TX,BEXAR,2021-12-03,29.7,-98.6,2021,12,3,32,Winter
Edgewater,FL,VOLUSIA,2021-12-03,29.0,-80.9,2021,12,3,3,Winter
Bon Secour,AL,BALDWIN,2021-12-03,30.3,-87.7,2021,12,3,1,Winter
Huger,SC,BERKELEY,2021-12-03,33.0,-79.8,2021,12,3,3,Winter
Orange Park,FL,CLAY,2021-12-03,30.2,-81.9,2021,12,3,2,Winter
San Antonio,TX,BEXAR,2021-12-03,29.5,-98.5,2021,12,3,64,Winter
Edinburg,TX,HIDALGO,2021-12-03,26.3,-98.2,2021,12,3,6,Winter
New Ringgold,PA,SCHUYLKILL,2021-12-03,40.6,-76.0,2021,12,3,0,Winter
San Antonio,TX,BEXAR,2021-12-03,29.5,-98.6,2021,12,3,64,Winter
Mount Pleasant,TX,TITUS,2021-12-03,33.2,-95.0,2021,12,3,2,Winter
San Antonio,TX,BEXAR,2021-12-03,29.5,-98.7,2021,12,3,64,Winter
Katy,TX,HARRIS,2021-12-03,29.7,-95.8,2021,12,3,2,Winter
Orlando,FL,BREVARD,2021-12-03,28.6,-81.4,2021,12,3,3,Winter
Lafayette,LA,LAFAYETTE,2021-12-03,30.2,-92.1,2021,12,3,3,Winter
Lafayette,LA,LAFAYETTE,2021-12-03,30.2,-92.0,2021,12,3,3,Winter
Pottsboro,TX,GRAYSON,2021-12-04,33.9,-96.7,2021,12,4,2,Winter
Pearland,TX,BRAZORIA,2021-12-04,29.6,-95.3,2021,12,4,3,Winter
Key West,FL,MONROE,2021-12-04,24.5,-81.8,2021,12,4,33,Winter
Saint Hedwig,TX,BEXAR,2021-12-04,29.5,-98.2,2021,12,4,1,Winter
Punta Gorda,FL,CHARLOTTE,2021-12-04,26.9,-82.0,2021,12,4,3,Winter
Killeen,TX,BELL,2021-12-04,31.0,-97.7,2021,12,4,3,Winter
Fort Lauderdale,FL,BROWARD,2021-12-04,26.1,-80.4,2021,12,4,34,Winter
Melbourne,FL,BREVARD,2021-12-04,28.1,-80.8,2021,12,4,22,Winter
Melbourne,FL,BREVARD,2021-12-04,28.1,-80.7,2021,12,4,11,Winter
Gulf Breeze,FL,SANTA ROSA,2021-12-04,30.3,-87.2,2021,12,4,15,Winter
Dallas,TX,DALLAS,2021-12-04,32.9,-96.7,2021,12,4,23,Winter
Dallas,TX,DALLAS,2021-12-04,32.8,-96.7,2021,12,4,23,Winter
Orlando,FL,BREVARD,2021-12-04,28.6,-81.4,2021,12,4,3,Winter
Gulf Breeze,FL,SANTA ROSA,2021-12-04,30.4,-87.2,2021,12,4,3,Winter
Longview,TX,GREGG,2021-12-04,32.5,-94.8,2021,12,4,6,Winter
Wylie,TX,COLLIN,2021-12-04,33.0,-96.5,2021,12,4,3,Winter
Pensacola,FL,ESCAMBIA,2021-12-04,30.4,-87.3,2021,12,4,9,Winter
Yulee,FL,NASSAU,2021-12-04,30.6,-81.6,2021,12,4,1,Winter
Katy,TX,HARRIS,2021-12-04,29.8,-95.7,2021,12,4,4,Winter
Youngsville,LA,LAFAYETTE,2021-12-04,30.1,-92.0,2021,12,4,3,Winter
Bay City,TX,MATAGORDA,2021-12-04,29.0,-96.0,2021,12,4,10,Winter
Baton Rouge,LA,EAST BATON ROUGE,2021-12-04,30.5,-91.2,2021,12,4,17,Winter
Austin,TX,WILLIAMSON,2021-12-04,30.4,-97.8,2021,12,4,3,Winter
Allen,TX,COLLIN,2021-12-04,33.1,-96.6,2021,12,4,3,Winter
Forney,TX,KAUFMAN,2021-12-04,32.8,-96.4,2021,12,4,4,Winter
Rincon,GA,EFFINGHAM,2021-12-04,32.3,-81.2,2021,12,4,1,Winter
Mansfield,TX,TARRANT,2021-12-04,32.6,-97.1,2021,12,4,1,Winter
Palm Beach Gardens,FL,PALM BEACH,2021-12-04,26.8,-80.1,2021,12,4,14,Winter
Plant City,FL,HILLSBOROUGH,2021-12-04,28.0,-82.1,2021,12,4,1,Winter
League City,TX,GALVESTON,2021-12-04,29.5,-95.1,2021,12,4,2,Winter
Austin,TX,TRAVIS,2021-12-04,30.4,-97.8,2021,12,4,43,Winter
Lafayette,LA,LAFAYETTE,2021-12-04,30.1,-92.1,2021,12,4,3,Winter
Arlington,TX,TARRANT,2021-12-04,32.7,-97.1,2021,12,4,6,Winter
Plano,TX,COLLIN,2021-12-04,33.0,-96.7,2021,12,4,12,Winter
Plano,TX,COLLIN,2021-12-04,33.0,-96.8,2021,12,4,3,Winter
Beaumont,TX,JEFFERSON,2021-12-04,30.1,-94.2,2021,12,4,7,Winter
Green Cove Springs,FL,CLAY,2021-12-04,30.0,-81.8,2021,12,4,2,Winter
Orlando,FL,ORANGE,2021-12-04,28.6,-81.4,2021,12,4,23,Winter
Valrico,FL,HILLSBOROUGH,2021-12-04,27.9,-82.3,2021,12,4,2,Winter
Lake Worth,FL,PALM BEACH,2021-12-04,26.6,-80.2,2021,12,4,44,Winter
Marathon,FL,MONROE,2021-12-04,24.7,-81.0,2021,12,4,18,Winter
Galveston,TX,GALVESTON,2021-12-04,29.1,-95.1,2021,12,4,7,Winter
Erath,LA,VERMILION,2021-12-04,29.9,-92.0,2021,12,4,1,Winter
Green Valley,AZ,PIMA,2021-12-04,31.8,-111.0,2021,12,4,3,Winter
Belle Glade,FL,PALM BEACH,2021-12-04,26.7,-80.7,2021,12,4,1,Winter
Dallas,TX,COLLIN,2021-12-04,32.9,-96.7,2021,12,4,2,Winter
Dallas,TX,COLLIN,2021-12-04,32.8,-96.7,2021,12,4,2,Winter
Cypress,TX,HARRIS,2021-12-04,30.0,-95.7,2021,12,4,1,Winter
Austin,TX,HAYS,2021-12-04,30.4,-97.8,2021,12,4,1,Winter
Richmond,TX,FORT BEND,2021-12-04,29.7,-95.8,2021,12,4,6,Winter
Orange,TX,ORANGE,2021-12-04,30.1,-93.7,2021,12,4,2,Winter
Lake Arthur,LA,JEFFERSON DAVIS,2021-12-04,30.1,-92.7,2021,12,4,1,Winter
Lake Charles,LA,CALCASIEU,2021-12-04,30.3,-93.2,2021,12,4,8,Winter
Florence,MS,RANKIN,2021-12-04,32.1,-90.2,2021,12,4,1,Winter
Dauphin Island,AL,MOBILE,2021-12-04,30.2,-88.1,2021,12,4,4,Winter
Key Largo,FL,MONROE,2021-12-04,25.1,-80.4,2021,12,4,4,Winter
Deland,FL,VOLUSIA,2021-12-04,29.0,-81.3,2021,12,4,2,Winter
Katy,TX,FORT BEND,2021-12-04,29.8,-95.7,2021,12,4,4,Winter
Tarpon Springs,FL,PINELLAS,2021-12-04,28.1,-82.8,2021,12,4,3,Winter
Houston,TX,FORT BEND,2021-12-04,29.8,-95.4,2021,12,4,3,Winter
Houston,TX,FORT BEND,2021-12-04,29.9,-95.6,2021,12,4,3,Winter
New Iberia,LA,IBERIA,2021-12-04,30.0,-91.8,2021,12,4,2,Winter
Saint Petersburg,FL,PINELLAS,2021-12-04,27.7,-82.7,2021,12,4,26,Winter
Broussard,LA,LAFAYETTE,2021-12-04,30.1,-92.0,2021,12,4,1,Winter
Hobe Sound,FL,MARTIN,2021-12-04,27.1,-80.1,2021,12,4,1,Winter
Jacksonville,FL,DUVAL,2021-12-04,30.3,-81.7,2021,12,4,22,Winter
Mobile,AL,MOBILE,2021-12-04,30.7,-88.1,2021,12,4,15,Winter
New Port Richey,FL,PASCO,2021-12-04,28.2,-82.7,2021,12,4,6,Winter
Jacksonville,FL,SAINT JOHNS,2021-12-04,30.3,-81.7,2021,12,4,4,Winter
San Antonio,TX,BEXAR,2021-12-04,29.5,-98.7,2021,12,4,64,Winter
San Antonio,TX,BEXAR,2021-12-04,29.5,-98.5,2021,12,4,96,Winter
San Antonio,TX,BEXAR,2021-12-04,29.7,-98.6,2021,12,4,32,Winter
Bush,LA,SAINT TAMMANY,2021-12-04,30.6,-90.0,2021,12,4,2,Winter
Conroe,TX,MONTGOMERY,2021-12-04,30.2,-95.5,2021,12,4,14,Winter
Coral Springs,FL,BROWARD,2021-12-04,26.3,-80.3,2021,12,4,2,Winter
Charleston,SC,BERKELEY,2021-12-04,32.9,-79.8,2021,12,4,4,Winter
New Ringgold,PA,SCHUYLKILL,2021-12-04,40.6,-76.0,2021,12,4,0,Winter
Bokeelia,FL,LEE,2021-12-04,26.7,-82.1,2021,12,4,3,Winter
Houston,TX,HARRIS,2021-12-04,29.9,-95.6,2021,12,4,129,Winter
Houston,TX,HARRIS,2021-12-04,29.8,-95.4,2021,12,4,129,Winter
Huger,SC,BERKELEY,2021-12-04,33.1,-79.8,2021,12,4,1,Winter
Charleston,SC,CHARLESTON,2021-12-04,32.9,-79.8,2021,12,4,11,Winter
Houston,TX,HARRIS,2021-12-04,29.7,-95.2,2021,12,4,86,Winter
Houston,TX,HARRIS,2021-12-04,29.7,-95.5,2021,12,4,172,Winter
Houston,TX,HARRIS,2021-12-04,29.6,-95.1,2021,12,4,43,Winter
Navarre,FL,SANTA ROSA,2021-12-04,30.4,-86.9,2021,12,4,4,Winter
